window_idx,window_start,window_end,episode,end_total_asset,total_reward,total_cost,total_trades,sharpe
123,2019-10-11,2020-12-07,50,1168192.01,168192.01,1066.72,5252,0.619
123,2019-10-11,2020-12-07,60,1147034.24,147034.24,999.0,5175,0.566
123,2019-10-11,2020-12-07,70,1164820.37,164820.37,1197.77,5099,0.612
123,2019-10-11,2020-12-07,80,1157192.02,157192.02,1129.64,5030,0.593
123,2019-10-11,2020-12-07,90,1167838.39,167838.39,1094.36,5011,0.616
123,2019-10-11,2020-12-07,100,1169687.6,169687.6,1096.61,4989,0.624
123,2019-10-11,2020-12-07,110,1154427.37,154427.37,1129.98,4962,0.585
123,2019-10-11,2020-12-07,120,1185781.16,185781.16,1131.96,5021,0.664
123,2019-10-11,2020-12-07,130,1165575.6,165575.6,1156.45,5082,0.612
123,2019-10-11,2020-12-07,140,1180025.55,180025.55,1178.02,5089,0.65
123,2019-10-11,2020-12-07,150,1168549.45,168549.45,1125.22,5087,0.621
123,2019-10-11,2020-12-07,160,1171886.43,171886.43,1177.15,5095,0.628
124,2019-11-08,2021-01-06,10,1112364.29,112364.29,1433.04,4705,0.475
124,2019-11-08,2021-01-06,20,1099934.13,99934.13,1299.15,5050,0.447
124,2019-11-08,2021-01-06,30,1099309.32,99309.32,1238.05,5094,0.445
124,2019-11-08,2021-01-06,40,1094278.43,94278.43,1209.39,5091,0.432
124,2019-11-08,2021-01-06,50,1109150.75,109150.75,1205.74,5113,0.471
124,2019-11-08,2021-01-06,60,1102618.82,102618.82,1210.9,5102,0.453
124,2019-11-08,2021-01-06,70,1108652.38,108652.38,1215.36,5100,0.468
124,2019-11-08,2021-01-06,80,1111401.76,111401.76,1248.63,5105,0.475
124,2019-11-08,2021-01-06,90,1102390.48,102390.48,1334.63,5145,0.453
124,2019-11-08,2021-01-06,100,1112172.46,112172.46,1030.57,5138,0.479
124,2019-11-08,2021-01-06,110,1098585.18,98585.18,1047.81,5149,0.443
124,2019-11-08,2021-01-06,120,1088447.11,88447.11,1324.42,5149,0.419
124,2019-11-08,2021-01-06,130,1105929.79,105929.79,1155.66,5137,0.463
124,2019-11-08,2021-01-06,140,1111760.64,111760.64,1355.7,5171,0.478
124,2019-11-08,2021-01-06,150,1103682.36,103682.36,1396.23,5151,0.459
124,2019-11-08,2021-01-06,160,1120453.72,120453.72,1423.83,5104,0.498
125,2019-12-09,2021-02-04,10,1164917.16,164917.16,1317.0,4147,0.6
125,2019-12-09,2021-02-04,20,1143459.89,143459.89,1222.78,5535,0.557
125,2019-12-09,2021-02-04,30,1144645.37,144645.37,998.98,5522,0.557
125,2019-12-09,2021-02-04,40,1159769.65,159769.65,998.98,5425,0.593
125,2019-12-09,2021-02-04,50,1155659.12,155659.12,998.97,5389,0.584
125,2019-12-09,2021-02-04,60,1148270.32,148270.32,999.0,5397,0.565
125,2019-12-09,2021-02-04,70,1150157.03,150157.03,999.0,5316,0.57
125,2019-12-09,2021-02-04,80,1149934.66,149934.66,998.99,5323,0.571
125,2019-12-09,2021-02-04,90,1159571.09,159571.09,999.0,5317,0.591
125,2019-12-09,2021-02-04,100,1158028.41,158028.41,998.98,5345,0.59
125,2019-12-09,2021-02-04,110,1146746.04,146746.04,999.0,5363,0.56
125,2019-12-09,2021-02-04,120,1145284.73,145284.73,1126.83,5265,0.559
125,2019-12-09,2021-02-04,130,1143734.28,143734.28,1100.02,5314,0.555
125,2019-12-09,2021-02-04,140,1152399.17,152399.17,1127.38,5295,0.575
125,2019-12-09,2021-02-04,150,1143504.37,143504.37,1122.62,5301,0.553
125,2019-12-09,2021-02-04,160,1144070.91,144070.91,1133.0,5335,0.553
126,2020-01-08,2021-03-05,10,1131043.3,131043.3,1123.76,3822,0.519
126,2020-01-08,2021-03-05,20,1132001.81,132001.81,1224.45,4953,0.527
126,2020-01-08,2021-03-05,30,1114419.77,114419.77,1200.96,4862,0.482
126,2020-01-08,2021-03-05,40,1121459.9,121459.9,1256.41,4819,0.499
126,2020-01-08,2021-03-05,50,1124675.44,124675.44,1201.52,4878,0.508
126,2020-01-08,2021-03-05,60,1116030.43,116030.43,1262.82,4827,0.487
126,2020-01-08,2021-03-05,70,1140368.61,140368.61,1120.21,4793,0.545
126,2020-01-08,2021-03-05,80,1116937.75,116937.75,1160.84,4787,0.488
126,2020-01-08,2021-03-05,90,1112363.45,112363.45,1110.93,4783,0.476
126,2020-01-08,2021-03-05,100,1124677.85,124677.85,1098.09,4780,0.509
126,2020-01-08,2021-03-05,110,1115407.59,115407.59,1051.66,4761,0.483
126,2020-01-08,2021-03-05,120,1139272.96,139272.96,1074.76,4743,0.539
126,2020-01-08,2021-03-05,130,1140686.05,140686.05,1102.28,4736,0.541
126,2020-01-08,2021-03-05,140,1140445.62,140445.62,1077.46,4717,0.54
126,2020-01-08,2021-03-05,150,1147664.59,147664.59,1102.8,4720,0.559
126,2020-01-08,2021-03-05,160,1138363.12,138363.12,1101.79,4760,0.537
127,2020-02-06,2021-04-05,10,1114136.7,114136.7,1367.37,5182,0.481
127,2020-02-06,2021-04-05,20,1116988.44,116988.44,1249.2,5327,0.491
127,2020-02-06,2021-04-05,30,1116128.4,116128.4,1270.44,5276,0.489
127,2020-02-06,2021-04-05,40,1121134.88,121134.88,1182.09,5247,0.5
127,2020-02-06,2021-04-05,50,1122139.94,122139.94,1084.03,5226,0.503
127,2020-02-06,2021-04-05,60,1122326.51,122326.51,1085.48,5200,0.503
127,2020-02-06,2021-04-05,70,1118333.29,118333.29,1086.32,5234,0.493
127,2020-02-06,2021-04-05,80,1112333.15,112333.15,1086.35,5233,0.478
127,2020-02-06,2021-04-05,90,1117850.9,117850.9,1096.03,5232,0.493
127,2020-02-06,2021-04-05,100,1120736.03,120736.03,999.0,5222,0.499
127,2020-02-06,2021-04-05,110,1121938.55,121938.55,998.98,5228,0.501
127,2020-02-06,2021-04-05,120,1129105.59,129105.59,998.98,5231,0.52
127,2020-02-06,2021-04-05,130,1123449.6,123449.6,998.98,5232,0.505
127,2020-02-06,2021-04-05,140,1127591.56,127591.56,998.98,5246,0.515
127,2020-02-06,2021-04-05,150,1121414.54,121414.54,998.99,5246,0.5
127,2020-02-06,2021-04-05,160,1119203.73,119203.73,998.97,5248,0.494
128,2020-03-06,2021-05-03,10,1307411.04,307411.04,1152.15,4055,0.959
128,2020-03-06,2021-05-03,20,1218469.78,218469.78,1197.2,5303,0.759
128,2020-03-06,2021-05-03,30,1251251.99,251251.99,1187.15,5294,0.827
128,2020-03-06,2021-05-03,40,1286683.67,286683.67,1309.02,5213,0.923
128,2020-03-06,2021-05-03,50,1315608.37,315608.37,1279.67,5144,0.992
128,2020-03-06,2021-05-03,60,1304898.94,304898.94,1338.58,5140,0.965
128,2020-03-06,2021-05-03,70,1330493.83,330493.83,1335.0,5035,1.012
128,2020-03-06,2021-05-03,80,1321083.03,321083.03,1243.21,5025,0.988
128,2020-03-06,2021-05-03,90,1319911.91,319911.91,1449.65,4976,0.99
128,2020-03-06,2021-05-03,100,1308656.6,308656.6,1352.48,4994,0.961
128,2020-03-06,2021-05-03,110,1308394.42,308394.42,1220.75,5022,0.956
128,2020-03-06,2021-05-03,120,1324562.94,324562.94,1217.49,5023,0.995
128,2020-03-06,2021-05-03,130,1308482.34,308482.34,1220.31,5020,0.958
128,2020-03-06,2021-05-03,140,1313691.29,313691.29,1219.48,5039,0.966
128,2020-03-06,2021-05-03,150,1307821.63,307821.63,1217.62,5057,0.956
128,2020-03-06,2021-05-03,160,1317255.7,317255.7,1237.62,5095,0.976
129,2020-04-03,2021-06-01,10,1458274.11,458274.11,1141.66,4667,2.055
129,2020-04-03,2021-06-01,20,1494877.89,494877.89,1040.41,5279,2.126
129,2020-04-03,2021-06-01,30,1489174.01,489174.01,998.97,5271,2.126
129,2020-04-03,2021-06-01,40,1499156.98,499156.98,999.0,5271,2.144
129,2020-04-03,2021-06-01,50,1489374.4,489374.4,998.97,5271,2.111
129,2020-04-03,2021-06-01,60,1490826.45,490826.45,998.98,5271,2.118
129,2020-04-03,2021-06-01,70,1493598.7,493598.7,1087.21,5271,2.121
129,2020-04-03,2021-06-01,80,1488780.09,488780.09,1120.75,5266,2.127
129,2020-04-03,2021-06-01,90,1486816.98,486816.98,1081.32,5270,2.114
129,2020-04-03,2021-06-01,100,1494762.18,494762.18,1081.21,5262,2.141
129,2020-04-03,2021-06-01,110,1490550.63,490550.63,1063.96,5269,2.131
129,2020-04-03,2021-06-01,120,1492068.16,492068.16,1081.89,5271,2.132
129,2020-04-03,2021-06-01,130,1494061.97,494061.97,1026.92,5271,2.127
129,2020-04-03,2021-06-01,140,1495957.26,495957.26,1026.64,5270,2.152
129,2020-04-03,2021-06-01,150,1496484.33,496484.33,1034.62,5270,2.145
129,2020-04-03,2021-06-01,160,1489938.94,489938.94,1036.72,5270,2.117
130,2020-05-04,2021-06-29,10,1402242.36,402242.36,1082.08,4591,2.068
130,2020-05-04,2021-06-29,20,1452187.6,452187.6,1083.37,5781,2.12
130,2020-05-04,2021-06-29,30,1442726.68,442726.68,998.97,5773,2.136
130,2020-05-04,2021-06-29,40,1434618.3,434618.3,1188.85,5495,2.22
130,2020-05-04,2021-06-29,50,1426690.72,426690.72,1182.67,5646,2.159
130,2020-05-04,2021-06-29,60,1444974.65,444974.65,1254.33,5758,2.164
130,2020-05-04,2021-06-29,70,1460196.34,460196.34,1298.43,5765,2.163
130,2020-05-04,2021-06-29,80,1443203.08,443203.08,1140.2,5765,2.189
130,2020-05-04,2021-06-29,90,1445119.28,445119.28,1221.45,5773,2.16
130,2020-05-04,2021-06-29,100,1448269.41,448269.41,998.98,5773,2.152
130,2020-05-04,2021-06-29,110,1460497.87,460497.87,998.97,5773,2.149
130,2020-05-04,2021-06-29,120,1465855.09,465855.09,998.97,5773,2.145
130,2020-05-04,2021-06-29,130,1465593.28,465593.28,999.0,5773,2.154
130,2020-05-04,2021-06-29,140,1462345.33,462345.33,999.0,5773,2.139
130,2020-05-04,2021-06-29,150,1445676.98,445676.98,998.99,5773,2.131
130,2020-05-04,2021-06-29,160,1460432.13,460432.13,999.0,5773,2.129
131,2020-06-02,2021-07-28,10,1292983.5,292983.5,1015.31,4263,1.671
131,2020-06-02,2021-07-28,20,1310559.0,310559.0,1077.92,6011,1.676
131,2020-06-02,2021-07-28,30,1315635.67,315635.67,1079.32,6024,1.708
131,2020-06-02,2021-07-28,40,1342136.13,342136.13,998.98,6024,1.781
131,2020-06-02,2021-07-28,50,1323001.52,323001.52,1077.33,6015,1.707
131,2020-06-02,2021-07-28,60,1310117.39,310117.39,1079.64,6005,1.676
131,2020-06-02,2021-07-28,70,1313082.55,313082.55,1079.3,6008,1.676
131,2020-06-02,2021-07-28,80,1319699.35,319699.35,1078.63,6009,1.693
131,2020-06-02,2021-07-28,90,1319055.82,319055.82,1112.06,6018,1.707
131,2020-06-02,2021-07-28,100,1314770.93,314770.93,1120.69,5965,1.663
131,2020-06-02,2021-07-28,110,1333859.02,333859.02,1098.02,5958,1.748
131,2020-06-02,2021-07-28,120,1341676.83,341676.83,1194.23,5938,1.787
131,2020-06-02,2021-07-28,130,1346522.87,346522.87,1195.27,5882,1.823
131,2020-06-02,2021-07-28,140,1348945.99,348945.99,1189.53,5903,1.848
131,2020-06-02,2021-07-28,150,1331704.42,331704.42,1288.83,5850,1.776
131,2020-06-02,2021-07-28,160,1326127.22,326127.22,1435.21,5930,1.72
132,2020-06-30,2021-08-25,10,1300257.0,300257.0,1077.6,4261,1.934
132,2020-06-30,2021-08-25,20,1346062.12,346062.12,1059.18,5175,2.157
132,2020-06-30,2021-08-25,30,1346512.23,346512.23,1055.14,4866,2.187
132,2020-06-30,2021-08-25,40,1344126.63,344126.63,1090.6,4791,2.182
132,2020-06-30,2021-08-25,50,1337899.84,337899.84,1119.53,4787,2.142
132,2020-06-30,2021-08-25,60,1352340.2,352340.2,1182.61,4863,2.213
132,2020-06-30,2021-08-25,70,1348851.57,348851.57,999.0,4974,2.189
132,2020-06-30,2021-08-25,80,1349466.12,349466.12,998.98,4876,2.194
132,2020-06-30,2021-08-25,90,1350551.37,350551.37,1121.34,4947,2.204
132,2020-06-30,2021-08-25,100,1321251.05,321251.05,1076.72,4819,2.101
132,2020-06-30,2021-08-25,110,1334136.33,334136.33,1104.53,4873,2.144
132,2020-06-30,2021-08-25,120,1326798.26,326798.26,1126.88,5016,2.114
132,2020-06-30,2021-08-25,130,1342023.16,342023.16,1090.55,5050,2.173
132,2020-06-30,2021-08-25,140,1327779.86,327779.86,1588.85,5028,2.152
132,2020-06-30,2021-08-25,150,1329059.04,329059.04,1503.25,5017,2.142
132,2020-06-30,2021-08-25,160,1354986.39,354986.39,1520.62,4994,2.266
133,2020-07-29,2021-09-23,10,1347227.48,347227.48,1208.68,5127,2.141
133,2020-07-29,2021-09-23,20,1340373.25,340373.25,1164.96,5512,2.183
133,2020-07-29,2021-09-23,30,1329750.12,329750.12,1169.33,5507,2.173
133,2020-07-29,2021-09-23,40,1337299.78,337299.78,1174.66,5502,2.148
133,2020-07-29,2021-09-23,50,1329332.44,329332.44,1135.53,5473,2.133
133,2020-07-29,2021-09-23,60,1350665.77,350665.77,1144.99,5411,2.194
133,2020-07-29,2021-09-23,70,1339509.92,339509.92,1209.6,5483,2.187
133,2020-07-29,2021-09-23,80,1327163.72,327163.72,1228.64,5460,2.083
133,2020-07-29,2021-09-23,90,1341004.09,341004.09,1234.7,5465,2.186
133,2020-07-29,2021-09-23,100,1341906.5,341906.5,1184.34,5448,2.179
133,2020-07-29,2021-09-23,110,1358759.76,358759.76,1201.85,5502,2.252
133,2020-07-29,2021-09-23,120,1346001.71,346001.71,1070.53,5504,2.204
133,2020-07-29,2021-09-23,130,1361541.53,361541.53,1070.51,5501,2.239
133,2020-07-29,2021-09-23,140,1329624.98,329624.98,998.97,5518,2.121
133,2020-07-29,2021-09-23,150,1333604.36,333604.36,999.0,5518,2.129
133,2020-07-29,2021-09-23,160,1342796.86,342796.86,998.98,5518,2.191
134,2020-08-26,2021-10-21,10,1234760.94,234760.94,1249.83,4913,1.621
134,2020-08-26,2021-10-21,20,1256389.49,256389.49,1077.67,5282,1.687
134,2020-08-26,2021-10-21,30,1254798.13,254798.13,1051.02,5277,1.65
134,2020-08-26,2021-10-21,40,1265725.82,265725.82,998.98,5271,1.699
134,2020-08-26,2021-10-21,50,1265058.34,265058.34,999.0,5271,1.701
134,2020-08-26,2021-10-21,60,1262764.6,262764.6,998.99,5271,1.688
134,2020-08-26,2021-10-21,70,1265694.11,265694.11,998.99,5271,1.7
134,2020-08-26,2021-10-21,80,1263869.23,263869.23,999.0,5271,1.689
134,2020-08-26,2021-10-21,90,1264761.52,264761.52,999.0,5271,1.699
134,2020-08-26,2021-10-21,100,1263764.62,263764.62,999.0,5271,1.689
134,2020-08-26,2021-10-21,110,1264856.43,264856.43,998.98,5271,1.695
134,2020-08-26,2021-10-21,120,1264150.92,264150.92,998.97,5271,1.689
134,2020-08-26,2021-10-21,130,1266097.95,266097.95,998.98,5271,1.703
134,2020-08-26,2021-10-21,140,1261919.0,261919.0,999.0,5271,1.68
134,2020-08-26,2021-10-21,150,1264404.97,264404.97,999.0,5271,1.696
134,2020-08-26,2021-10-21,160,1266369.57,266369.57,998.99,5271,1.7
135,2020-09-24,2021-11-18,10,1287581.41,287581.41,1226.82,5112,2.03
135,2020-09-24,2021-11-18,20,1292245.76,292245.76,1131.37,5419,2.048
135,2020-09-24,2021-11-18,30,1283748.55,283748.55,1257.29,5321,2.026
135,2020-09-24,2021-11-18,40,1283637.63,283637.63,1243.21,5215,2.006
135,2020-09-24,2021-11-18,50,1293610.7,293610.7,1211.28,5078,2.086
135,2020-09-24,2021-11-18,60,1318763.07,318763.07,1213.07,5107,2.164
135,2020-09-24,2021-11-18,70,1301287.1,301287.1,1178.6,5191,2.112
135,2020-09-24,2021-11-18,80,1282347.83,282347.83,1268.9,5173,2.037
135,2020-09-24,2021-11-18,90,1286312.12,286312.12,1158.85,5136,2.08
135,2020-09-24,2021-11-18,100,1293034.91,293034.91,1207.3,5259,2.08
135,2020-09-24,2021-11-18,110,1314123.41,314123.41,1225.97,5257,2.176
135,2020-09-24,2021-11-18,120,1285373.99,285373.99,1259.32,5248,2.023
135,2020-09-24,2021-11-18,130,1298803.56,298803.56,1216.46,5272,2.104
135,2020-09-24,2021-11-18,140,1301999.24,301999.24,1246.33,5282,2.105
135,2020-09-24,2021-11-18,150,1296064.39,296064.39,1204.47,5254,2.073
135,2020-09-24,2021-11-18,160,1298761.55,298761.55,1263.55,5223,2.087
136,2020-10-22,2021-12-17,10,1269815.51,269815.51,1316.61,4823,1.981
136,2020-10-22,2021-12-17,20,1280430.75,280430.75,1118.28,5465,1.938
136,2020-10-22,2021-12-17,30,1287469.22,287469.22,1067.6,5244,1.942
136,2020-10-22,2021-12-17,40,1288601.69,288601.69,1060.65,5102,1.958
136,2020-10-22,2021-12-17,50,1303068.58,303068.58,998.98,5100,2.024
136,2020-10-22,2021-12-17,60,1283644.19,283644.19,998.99,5080,1.937
136,2020-10-22,2021-12-17,70,1287505.9,287505.9,998.97,4965,2.027
136,2020-10-22,2021-12-17,80,1280617.61,280617.61,999.0,5156,1.973
136,2020-10-22,2021-12-17,90,1290701.53,290701.53,999.0,5238,2.032
136,2020-10-22,2021-12-17,100,1291079.76,291079.76,998.99,5243,2.041
136,2020-10-22,2021-12-17,110,1307754.85,307754.85,1130.93,5256,2.135
136,2020-10-22,2021-12-17,120,1286378.97,286378.97,1113.09,5255,1.97
136,2020-10-22,2021-12-17,130,1288657.95,288657.95,1094.55,5250,1.996
136,2020-10-22,2021-12-17,140,1290823.4,290823.4,1113.69,5257,1.987
136,2020-10-22,2021-12-17,150,1291191.22,291191.22,1113.34,5261,1.973
136,2020-10-22,2021-12-17,160,1292355.61,292355.61,1226.64,5263,1.966
137,2020-11-19,2022-01-18,10,1282626.11,282626.11,1254.19,4425,2.294
137,2020-11-19,2022-01-18,20,1248843.8,248843.8,1204.24,4663,2.02
137,2020-11-19,2022-01-18,30,1265350.65,265350.65,1240.79,4482,2.119
137,2020-11-19,2022-01-18,40,1256045.78,256045.78,1266.03,4345,2.079
137,2020-11-19,2022-01-18,50,1258696.16,258696.16,1204.19,4282,2.056
137,2020-11-19,2022-01-18,60,1246291.97,246291.97,1069.4,4275,1.997
137,2020-11-19,2022-01-18,70,1262325.13,262325.13,1069.68,4275,2.112
137,2020-11-19,2022-01-18,80,1255466.06,255466.06,1069.01,4274,2.047
137,2020-11-19,2022-01-18,90,1251809.02,251809.02,998.98,4267,2.01
137,2020-11-19,2022-01-18,100,1259046.13,259046.13,998.97,4267,2.11
137,2020-11-19,2022-01-18,110,1260530.59,260530.59,998.99,4267,2.077
137,2020-11-19,2022-01-18,120,1250950.6,250950.6,998.98,4267,2.039
137,2020-11-19,2022-01-18,130,1253691.5,253691.5,998.96,4267,2.057
137,2020-11-19,2022-01-18,140,1256621.03,256621.03,998.98,4267,2.068
137,2020-11-19,2022-01-18,150,1244562.4,244562.4,998.96,4267,2.003
137,2020-11-19,2022-01-18,160,1247888.89,247888.89,998.99,4267,2.008
138,2020-12-18,2022-02-15,10,1247229.46,247229.46,1177.8,4477,1.819
138,2020-12-18,2022-02-15,20,1218495.89,218495.89,1085.36,4816,1.68
138,2020-12-18,2022-02-15,30,1223873.13,223873.13,998.98,4771,1.71
138,2020-12-18,2022-02-15,40,1224076.45,224076.45,999.0,4769,1.705
138,2020-12-18,2022-02-15,50,1227458.69,227458.69,998.99,4769,1.735
138,2020-12-18,2022-02-15,60,1223100.75,223100.75,999.0,4769,1.694
138,2020-12-18,2022-02-15,70,1222922.38,222922.38,999.0,4769,1.706
138,2020-12-18,2022-02-15,80,1220990.23,220990.23,1128.66,4637,1.653
138,2020-12-18,2022-02-15,90,1246345.38,246345.38,998.98,4666,1.817
138,2020-12-18,2022-02-15,100,1239781.5,239781.5,998.96,4652,1.787
138,2020-12-18,2022-02-15,110,1246282.72,246282.72,998.96,4636,1.794
138,2020-12-18,2022-02-15,120,1232148.18,232148.18,998.99,4643,1.739
138,2020-12-18,2022-02-15,130,1246217.51,246217.51,998.99,4644,1.812
138,2020-12-18,2022-02-15,140,1229892.35,229892.35,998.98,4629,1.694
138,2020-12-18,2022-02-15,150,1235015.96,235015.96,998.98,4617,1.768
138,2020-12-18,2022-02-15,160,1232694.56,232694.56,999.0,4628,1.732
139,2021-01-20,2022-03-16,10,1209317.46,209317.46,1321.4,3549,1.508
139,2021-01-20,2022-03-16,20,1137256.35,137256.35,1176.55,4285,1.088
139,2021-01-20,2022-03-16,30,1161805.12,161805.12,1234.73,4285,1.249
139,2021-01-20,2022-03-16,40,1156463.03,156463.03,1188.74,4280,1.217
139,2021-01-20,2022-03-16,50,1157692.3,157692.3,1074.45,4274,1.227
139,2021-01-20,2022-03-16,60,1156890.16,156890.16,1074.95,4275,1.224
139,2021-01-20,2022-03-16,70,1160284.54,160284.54,1075.2,4275,1.257
139,2021-01-20,2022-03-16,80,1162555.14,162555.14,1074.49,4274,1.267
139,2021-01-20,2022-03-16,90,1153635.54,153635.54,1075.51,4275,1.204
139,2021-01-20,2022-03-16,100,1159722.05,159722.05,1076.82,4275,1.248
139,2021-01-20,2022-03-16,110,1162789.3,162789.3,1073.42,4274,1.269
139,2021-01-20,2022-03-16,120,1159117.19,159117.19,1073.71,4274,1.233
139,2021-01-20,2022-03-16,130,1162927.59,162927.59,1075.52,4275,1.252
139,2021-01-20,2022-03-16,140,1164623.68,164623.68,998.98,4267,1.275
139,2021-01-20,2022-03-16,150,1158066.08,158066.08,999.0,4267,1.241
139,2021-01-20,2022-03-16,160,1166164.51,166164.51,998.99,4267,1.287
140,2021-02-18,2022-04-13,10,1169088.64,169088.64,1360.35,3944,1.269
140,2021-02-18,2022-04-13,20,1144429.87,144429.87,1161.11,4472,1.134
140,2021-02-18,2022-04-13,30,1146620.01,146620.01,1077.67,4471,1.134
140,2021-02-18,2022-04-13,40,1142234.67,142234.67,998.98,4518,1.103
140,2021-02-18,2022-04-13,50,1146680.93,146680.93,998.96,4514,1.117
140,2021-02-18,2022-04-13,60,1140066.59,140066.59,998.97,4514,1.069
140,2021-02-18,2022-04-13,70,1146910.35,146910.35,999.0,4514,1.12
140,2021-02-18,2022-04-13,80,1142934.62,142934.62,998.98,4514,1.096
140,2021-02-18,2022-04-13,90,1172374.1,172374.1,1221.33,4266,1.32
140,2021-02-18,2022-04-13,100,1179481.03,179481.03,1224.69,4265,1.36
140,2021-02-18,2022-04-13,110,1155619.79,155619.79,1221.37,4279,1.189
140,2021-02-18,2022-04-13,120,1168248.96,168248.96,1264.78,4284,1.299
140,2021-02-18,2022-04-13,130,1167732.77,167732.77,1221.32,4296,1.283
140,2021-02-18,2022-04-13,140,1174765.81,174765.81,1219.93,4282,1.317
140,2021-02-18,2022-04-13,150,1176701.13,176701.13,1219.67,4271,1.347
140,2021-02-18,2022-04-13,160,1182677.07,182677.07,1221.93,4263,1.379
141,2021-03-18,2022-05-12,10,1101320.86,101320.86,1389.72,3970,0.772
141,2021-03-18,2022-05-12,20,1071324.04,71324.04,1072.51,4273,0.57
141,2021-03-18,2022-05-12,30,1077700.06,77700.06,1223.18,4094,0.628
141,2021-03-18,2022-05-12,40,1081821.65,81821.65,1182.54,4188,0.637
141,2021-03-18,2022-05-12,50,1077268.09,77268.09,1229.27,4061,0.62
141,2021-03-18,2022-05-12,60,1081444.63,81444.63,1256.01,4098,0.65
141,2021-03-18,2022-05-12,70,1072357.28,72357.28,1233.58,4172,0.586
141,2021-03-18,2022-05-12,80,1091917.56,91917.56,1297.64,4202,0.719
141,2021-03-18,2022-05-12,90,1080874.96,80874.96,1172.66,4219,0.635
141,2021-03-18,2022-05-12,100,1070633.32,70633.32,1230.04,4241,0.57
141,2021-03-18,2022-05-12,110,1079191.29,79191.29,1252.32,4238,0.628
141,2021-03-18,2022-05-12,120,1085027.67,85027.67,1249.92,4218,0.661
141,2021-03-18,2022-05-12,130,1083816.49,83816.49,1222.45,4209,0.652
141,2021-03-18,2022-05-12,140,1075898.88,75898.88,1219.93,4200,0.607
141,2021-03-18,2022-05-12,150,1081429.28,81429.28,1254.65,4217,0.644
141,2021-03-18,2022-05-12,160,1079414.05,79414.05,1294.35,4225,0.624
142,2021-04-16,2022-06-10,10,1042447.89,42447.89,1216.23,4418,0.365
142,2021-04-16,2022-06-10,20,1017261.07,17261.07,1133.3,4782,0.194
142,2021-04-16,2022-06-10,30,1017989.49,17989.49,998.99,4769,0.197
142,2021-04-16,2022-06-10,40,1027235.68,27235.68,998.99,4769,0.262
142,2021-04-16,2022-06-10,50,1009045.37,9045.37,1138.39,4765,0.135
142,2021-04-16,2022-06-10,60,1027818.08,27818.08,1135.13,4751,0.268
142,2021-04-16,2022-06-10,70,1022763.88,22763.88,1138.52,4742,0.228
142,2021-04-16,2022-06-10,80,1019676.98,19676.98,1136.33,4792,0.209
142,2021-04-16,2022-06-10,90,1024558.22,24558.22,1091.28,4802,0.243
142,2021-04-16,2022-06-10,100,1010876.8,10876.8,1138.42,4776,0.147
142,2021-04-16,2022-06-10,110,1050338.22,50338.22,1338.47,4800,0.415
142,2021-04-16,2022-06-10,120,1048529.14,48529.14,1448.7,4811,0.413
142,2021-04-16,2022-06-10,130,1071254.4,71254.4,1725.6,4789,0.557
142,2021-04-16,2022-06-10,140,1034955.59,34955.59,1640.51,4756,0.314
142,2021-04-16,2022-06-10,150,1037272.11,37272.11,1735.01,4778,0.327
142,2021-04-16,2022-06-10,160,1056944.93,56944.93,1998.2,4788,0.463
143,2021-05-14,2022-07-12,10,949252.57,-50747.43,1289.26,4214,-0.273
143,2021-05-14,2022-07-12,20,937718.95,-62281.05,1185.69,4159,-0.348
143,2021-05-14,2022-07-12,30,943885.53,-56114.47,998.99,4016,-0.308
143,2021-05-14,2022-07-12,40,949828.34,-50171.66,998.97,4016,-0.265
143,2021-05-14,2022-07-12,50,945438.12,-54561.88,998.98,4016,-0.3
143,2021-05-14,2022-07-12,60,940732.11,-59267.89,999.0,4016,-0.324
143,2021-05-14,2022-07-12,70,947326.73,-52673.27,998.99,4016,-0.285
143,2021-05-14,2022-07-12,80,941965.79,-58034.21,998.96,4016,-0.323
143,2021-05-14,2022-07-12,90,943759.93,-56240.07,998.97,4016,-0.307
143,2021-05-14,2022-07-12,100,940880.68,-59119.32,998.99,4016,-0.33
143,2021-05-14,2022-07-12,110,943344.28,-56655.72,998.97,4016,-0.308
143,2021-05-14,2022-07-12,120,942111.09,-57888.91,998.96,4016,-0.323
143,2021-05-14,2022-07-12,130,943235.08,-56764.92,998.96,4016,-0.31
143,2021-05-14,2022-07-12,140,948078.06,-51921.94,999.0,4016,-0.278
143,2021-05-14,2022-07-12,150,947602.17,-52397.83,998.97,4016,-0.285
143,2021-05-14,2022-07-12,160,949225.4,-50774.6,998.96,4016,-0.272
144,2021-06-14,2022-08-09,10,954052.88,-45947.12,1210.63,4092,-0.212
144,2021-06-14,2022-08-09,20,942915.01,-57084.99,1249.31,4430,-0.291
144,2021-06-14,2022-08-09,30,953937.23,-46062.77,1273.48,4298,-0.208
144,2021-06-14,2022-08-09,40,963481.76,-36518.24,1295.07,4152,-0.147
144,2021-06-14,2022-08-09,50,954932.35,-45067.65,1149.18,4238,-0.206
144,2021-06-14,2022-08-09,60,950729.67,-49270.33,1147.45,4107,-0.236
144,2021-06-14,2022-08-09,70,956184.32,-43815.68,1165.73,4053,-0.203
144,2021-06-14,2022-08-09,80,941876.62,-58123.38,1086.07,4113,-0.29
144,2021-06-14,2022-08-09,90,950279.35,-49720.65,1168.91,4120,-0.241
144,2021-06-14,2022-08-09,100,951355.45,-48644.55,1112.21,4137,-0.232
