date,account_value
2011-10-25,1002123.5031500822
2011-10-26,1013034.030816651
2011-10-27,1043897.8027132994
2011-10-28,1044182.2804746634
2011-10-31,1018235.0850804411
2011-11-01,988188.146107968
2011-11-02,1003287.797467526
2011-11-03,1020464.6141331755
2011-11-04,1014430.6029255949
2011-11-07,1022640.3781827055
2011-11-08,1032759.8881390654
2011-11-09,995552.8522961698
2011-11-10,1002671.8255475126
2011-11-11,1024869.8048070036
2011-11-14,1019015.3620236479
2011-11-15,1000000.0
2011-11-16,997426.116633511
2011-11-17,994067.2141674046
2011-11-18,992990.8663939481
2011-11-21,984279.4136802678
2011-11-22,981379.2488299374
2011-11-23,967662.13680687
2011-11-25,966222.0882143979
2011-11-28,992729.4174707418
2011-11-29,991099.6056609158
2011-11-30,1040521.0537587343
2011-12-01,1038032.0684752355
2011-12-02,1043763.6238953271
2011-12-05,1052476.8558048273
2011-12-06,1055811.8133538996
2011-12-07,1063093.5158679795
2011-12-08,1043898.2538795839
2011-12-09,1061816.2480088526
2011-12-12,1045779.3305177274
2011-12-13,1037764.6776644712
2011-12-14,1000000.0
2011-12-15,1000188.7277777671
2011-12-16,1000186.868812084
2011-12-19,996767.9395207404
2011-12-20,1011073.9181764603
2011-12-21,1011083.3912296295
2011-12-22,1016153.8750737191
2011-12-23,1023084.3012701989
2011-12-27,1022909.1529610693
2011-12-28,1010690.7527054559
2011-12-29,1022905.918965643
2011-12-30,1015849.4973924237
2012-01-03,1032269.4205024787
2012-01-04,1032961.9874703094
2012-01-05,1035493.884122367
2012-01-06,1034571.4405440628
2012-01-09,1035259.6934788009
