date,account_value,window_id,compounded_account_value
2013-08-29,992704.589228012,39,1088249.5446504673
2013-08-30,993178.9784596596,39,1088769.5924783202
2013-09-03,998973.0656286848,39,1095121.34383696
2013-09-04,1003949.2793568688,39,1100576.503793449
2013-09-05,1004378.2470172996,39,1101046.758354775
2013-09-06,1002341.1101539,39,1098813.5529399503
2013-09-09,1012316.0670402832,39,1109748.5706756457
2013-09-10,1024460.0878760451,39,1123061.4185139143
2013-09-11,1030640.4959419136,39,1129836.6730422184
2013-09-12,1030612.0194153328,39,1129805.455732033
2013-09-13,1035904.1720032232,39,1135606.9627528389
2013-09-16,1046996.0404724616,39,1147766.3915919443
2013-09-17,1000000.0,40,1147766.3915919443
2013-09-18,1001449.71715641,40,1149430.328221386
2013-09-19,1000732.5945892332,40,1148607.2390401282
2013-09-20,996508.8572885512,40,1143759.375319492
2013-09-23,994973.5462446212,40,1141997.1969026295
2013-09-24,992715.3708492278,40,1139405.3390774769
2013-09-25,989834.5990379332,40,1136098.8860106275
2013-09-26,993402.1334989548,40,1140193.5821658343
2013-09-27,987409.974334587,40,1133315.9832639033
2013-09-30,978851.5522042196,40,1123492.9139776109
2013-10-01,984565.7292104606,40,1130051.4543009817
2013-10-02,981325.7680858496,40,1126332.7358120887
2013-10-03,970455.979036934,40,1113856.7572580492
2013-10-04,976527.4721868036,40,1120825.4130422503
2013-10-07,966682.6632245998,40,1109525.8721837897
2013-10-08,956350.3168257598,40,1097666.752240915
2013-10-09,953949.7027558594,40,1094911.4080923004
2013-10-10,975964.6990708044,40,1120179.4809736148
2013-10-11,981280.7396439246,40,1126281.0536797815
2013-10-14,987244.468998783,40,1133126.0218018382
2013-10-15,1000000.0,41,1133126.0218018382
2013-10-16,1002405.181310654,41,1135851.3953320917
2013-10-17,1001018.9630306248,41,1134280.635327093
2013-10-18,999528.9267421728,41,1132592.2364352192
2013-10-21,998199.6437530522,41,1131085.9912899083
2013-10-22,1003651.5579433446,41,1137263.697127559
2013-10-23,1003081.0176870808,41,1136617.2031167012
2013-10-24,1009491.004606892,41,1143880.5260949484
2013-10-25,1013867.0421312604,41,1148839.1280861916
2013-10-28,1014394.325451821,41,1149436.6065375812
2013-10-29,1022014.9161044852,41,1158071.6961076146
2013-10-30,1018395.828209027,41,1153970.8134380828
2013-10-31,1013864.7476897398,41,1148836.5281947993
2013-11-01,1019192.9937528272,41,1154874.1024594468
2013-11-04,1020949.6342023512,41,1156864.5974637521
2013-11-05,1021640.2394822584,41,1157647.1402772088
2013-11-06,1030040.0409202392,41,1167165.1738645532
2013-11-07,1020163.3610707136,41,1155973.65091805
2013-11-08,1028966.322141728,41,1165948.5151765249
2013-11-11,1029186.2542160308,41,1166197.7259329464
2013-11-12,1000000.0,42,1166197.7259329464
2013-11-13,1000965.9141708374,42,1167324.1728424234
2013-11-14,1001853.150951004,42,1168358.8663578178
2013-11-15,1003826.4565038682,42,1170660.1308061387
2013-11-18,1004668.7558557512,42,1171642.4183948596
2013-11-19,1003285.4549474716,42,1170029.2160213431
2013-11-20,999418.7328613282,42,1165519.8535176679
2013-11-21,1004918.9567118456,42,1171934.2020642632
2013-11-22,1009292.8073449156,42,1177034.97672612
2013-11-25,1008744.6242233716,42,1176395.6868163804
2013-11-26,1008122.9217919676,42,1175670.6588546701
2013-11-27,1008666.5477068998,42,1176304.6341604225
2013-11-29,1009149.3213704206,42,1176867.6437089606
2013-12-02,1006472.1199146176,42,1173745.4974593387
2013-12-03,999313.7620696736,42,1165397.4368191508
2013-12-04,998839.8881719018,42,1164844.8061571904
2013-12-05,993211.220603695,42,1158280.666839115
2013-12-06,1005657.0207288172,42,1172794.9306424486
2013-12-09,1004600.3187361852,42,1171562.6071816522
2013-12-10,1004293.9085971012,42,1171205.2723742498
2013-12-11,1000000.0,43,1171205.2723742498
2013-12-12,998796.55451355,43,1169795.7906755046
2013-12-13,998575.2464246752,43,1169536.5934749953
2013-12-16,1002646.085372162,43,1174304.3815132785
2013-12-17,1000928.7817741396,43,1172293.0664850073
2013-12-18,1016374.8859672548,43,1190383.6251536256
2013-12-19,1017835.295298241,43,1192094.0642619012
2013-12-20,1023373.6062228932,43,1198580.563216902
2013-12-23,1027043.5619264452,43,1202878.834686282
2013-12-24,1028737.593365208,43,1204862.8932389286
2013-12-26,1036649.2247025036,43,1214129.0375742507
2013-12-27,1036515.2239773372,43,1213972.0952184338
2013-12-30,1038246.68139086,43,1215999.987270043
2013-12-31,1040590.0028078732,43,1218744.4976685164
2014-01-02,1036528.8219559672,43,1213988.021242699
2014-01-03,1036771.5956051828,43,1214272.3590206536
2014-01-06,1033218.1096032144,43,1210110.4974798402
2014-01-07,1041004.2502968792,43,1219229.6665117082
2014-01-08,1037602.884093571,43,1215245.9684811179
2014-01-09,1040418.8428471568,43,1218544.034220106
2014-01-10,1000000.0,44,1218544.034220106
2014-01-13,998222.3870197296,44,1216377.9345278451
2014-01-14,999773.3428174972,44,1218267.842462554
2014-01-15,1002977.8749940868,44,1222172.7060288037
2014-01-16,999713.0542041776,44,1218194.378132462
2014-01-17,1001104.2687126156,44,1219889.6342720394
2014-01-21,999725.4141162868,44,1218209.4392296262
2014-01-22,1005068.4424039838,44,1224720.1544742687
2014-01-23,993099.7403466796,44,1210135.7639849826
2014-01-24,973408.9401634404,44,1186141.6568926764
2014-01-27,966056.828146015,44,1177182.7846549246
2014-01-28,975126.7542356604,44,1188234.8889822795
2014-01-29,959468.445881397,44,1169154.550751213
2014-01-30,969255.9069490908,44,1181081.0030454127
2014-01-31,961682.972707216,44,1171853.0492034352
2014-02-03,940730.714892778,44,1146321.80044021
2014-02-04,946340.9191206836,44,1153158.0813328808
2014-02-05,946332.0256741196,44,1153147.2442766265
2014-02-06,956452.7632241342,44,1165479.8086401043
2014-02-07,963986.5468850228,44,1174660.055775185
2014-02-10,1000000.0,45,1174660.055775185
2014-02-11,1001824.187028122,45,1176802.855411383
2014-02-12,1000814.7240009308,45,1175617.0795155598
2014-02-13,1003876.7004165648,45,1179213.8609027308
2014-02-14,1008469.686187744,45,1184609.0578248787
2014-02-18,1008957.9636901856,45,1185182.6179031306
2014-02-19,1001548.6400381166,45,1176479.181368735
2014-02-20,1006225.484987118,45,1181972.8843173806
2014-02-21,1005347.2889969808,45,1180941.3025666245
2014-02-24,1012768.7553753034,45,1189659.0026765189
2014-02-25,1010897.0423604986,45,1187460.376162153
2014-02-26,1010590.0095569936,45,1187099.7169920627
2014-02-27,1017376.33277191,45,1195071.3397982053
2014-02-28,1017440.9011598722,45,1195147.18570441
2014-03-03,1009209.4682027056,45,1185478.050207835
2014-03-04,1023873.7591453096,45,1202703.6070243777
2014-03-05,1021780.3626431676,45,1200244.5777724122
2014-03-06,1022629.2393608552,45,1201241.7193449573
2014-03-07,1017837.022172249,45,1195612.4932349024
2014-03-10,1017099.8182273525,45,1194746.5292078725
2014-03-11,1000000.0,46,1194746.5292078725
2014-03-12,1000059.684502983,47,1194746.5292078725
2014-03-13,996554.8646642684,47,1190559.4077763308
2014-03-14,995492.9901000976,47,1189290.8125418096
2014-03-17,999892.5128128052,47,1194546.8133311938
2014-03-18,1004594.3224782944,47,1200163.9488540909
2014-03-19,999514.9226600648,47,1194095.71573028
2014-03-20,1005096.1984237672,47,1200763.5276124773
2014-03-21,998381.2970445632,47,1192741.4012923224
2014-03-24,998386.2262086488,47,1192747.2900425384
2014-03-25,999770.2771068956,47,1194400.7813616584
2014-03-26,994158.889749794,47,1187696.9959048235
2014-03-27,995454.259626564,47,1189244.5422046029
2014-03-28,998609.5589078028,47,1193014.1000852867
2014-03-31,1009861.1102610894,47,1206456.049736746
2014-04-01,1017828.488881258,47,1215974.4795873223
2014-04-02,1017745.8344759236,47,1215875.7344169817
2014-04-03,1014415.6685055027,47,1211897.267634948
2014-04-04,1001647.5785257702,47,1196643.5468577917
2014-04-07,993675.264377821,47,1187119.2206544504
2014-04-08,1000000.0,48,1187119.2206544504
2014-04-09,1002107.5268278124,48,1189621.1062597912
2014-04-10,995139.8951950078,48,1181349.6968260491
2014-04-11,989514.2432783132,48,1174671.3773070292
2014-04-14,995300.6825658802,48,1181540.5706044503
2014-04-15,999971.6695880896,49,1181540.5706044503
2014-04-16,1009401.66547992,49,1192682.8089954844
2014-04-17,1007550.6511003118,49,1190495.6984474624
2014-04-21,1009142.0397615896,49,1192376.041985269
2014-04-22,1015638.1793991856,49,1200051.7119742928
2014-04-23,1011702.6745456852,49,1195401.621585095
2014-04-24,1013829.4741410948,49,1197914.592786126
2014-04-25,1003659.4170038038,49,1185897.9172356834
2014-04-28,1001861.0530435377,49,1183773.0170566186
2014-04-29,1008416.6707422072,49,1191518.964778859
2014-04-30,1010727.1602670484,49,1194248.9792328493
2014-05-01,1010837.2197839553,49,1194379.022701441
2014-05-02,1011146.7167398268,49,1194744.7162715313
2014-05-05,1011461.513233357,49,1195116.6716377698
2014-05-06,1002050.3022805982,49,1183996.6290431812
2014-05-07,1000000.0,50,1183996.6290431812
2014-05-08,999827.4957540513,50,1183792.3845974822
2014-05-09,1000578.280354881,50,1184681.3110340023
2014-05-12,1004098.2051097868,50,1188848.8900782964
2014-05-13,1004047.8072834013,50,1188789.2192217447
2014-05-14,1001049.7395120618,50,1185239.5170868358
2014-05-15,992040.7523965832,50,1174572.9067110156
2014-05-16,994713.6570063436,50,1177737.616758726
2014-05-19,997090.2280779683,50,1180551.4688962111
2014-05-20,992471.1624346578,50,1175082.5107452024
2014-05-21,1000100.3517542684,50,1184115.4451819535
2014-05-22,1004364.6521845664,50,1189164.3625166537
2014-05-23,1006937.4149332844,50,1192210.5049384637
2014-05-27,1014204.6430598104,50,1200814.8785427583
2014-05-28,1011107.0344057882,50,1197147.3203383011
2014-05-29,1015712.7479830588,50,1202600.4696881277
2014-05-30,1015537.9751559102,50,1202393.5392499354
2014-06-02,1016687.3656283224,50,1203754.413694726
2014-06-03,1015914.536677387,50,1202839.3868219915
2014-06-04,1018904.2237043644,50,1206379.1661838267
2014-06-05,1000000.0,51,1206379.1661838267
2014-06-06,1000084.8541894912,52,1206379.1661838267
2014-06-09,999719.3561325074,52,1205938.2743541198
2014-06-10,1000095.5665803913,53,1205938.2743541198
2014-06-11,997270.0378042224,53,1202531.1866613687
2014-06-12,993137.116186142,53,1197547.6145601638
2014-06-13,994247.3964319228,53,1198886.4160591292
2014-06-16,995004.7404953004,53,1199799.6389784194
2014-06-17,998763.3654258728,53,1204331.8755107915
2014-06-18,1002905.849967766,53,1209326.97880584
2014-06-19,1005272.1859921188,53,1212180.3612995825
2014-06-20,1005598.2158935586,53,1212573.4956658056
2014-06-23,1004588.5663221474,53,1211356.0369523219
2014-06-24,999237.710391285,53,1204903.8515980304
2014-06-25,1001303.8192902948,53,1207395.2133074107
2014-06-26,999653.6895856248,53,1205405.4488938814
2014-06-27,1002617.264414444,53,1208978.9956972192
2014-06-30,1001566.1061897088,53,1207711.4848932822
2014-07-01,1010890.9447958831,53,1218955.5901099574
2014-07-02,1010570.0073578608,53,1218568.596353443
2014-07-03,1000000.0,54,1218568.596353443
2014-07-07,999159.2624563216,54,1217544.0999849413
2014-07-08,997299.489130974,54,1215277.838614337
2014-07-09,999112.4251882556,54,1217487.0255609371
2014-07-10,996662.218031693,54,1214501.2800653894
2014-07-11,997430.0906276708,54,1215436.9854968484
2014-07-14,1000410.7812526708,54,1219069.1614879186
2014-07-15,998039.3806119924,54,1216179.4471378154
2014-07-16,998222.7138235098,54,1216402.851232039
2014-07-17,989878.6184389464,54,1206234.9986314324
2014-07-18,998207.904048268,54,1216384.8045050104
2014-07-21,996776.7351944566,54,1214640.8270836766
2014-07-22,998086.1239775608,54,1216236.4071351849
2014-07-23,997058.4303560664,54,1214984.0919613591
2014-07-24,998199.8027259584,54,1216374.932488055
2014-07-25,992195.5426535404,54,1209058.3297194676
2014-07-28,991159.184627646,54,1207795.4563745337
2014-07-29,987232.3251575304,54,1203010.3087419576
2014-07-30,991359.4698795152,54,1208039.5176927743
2014-07-31,973616.3376543107,54,1186418.2939621934
2014-08-01,1000000.0,55,1186418.2939621934
2014-08-04,1000914.954481888,55,1187503.812697648
2014-08-05,998348.0315019608,55,1184458.3683150704
2014-08-06,998472.4080287936,55,1184605.9309018445
2014-08-07,995556.3342597964,55,1181146.247635763
2014-08-08,1004917.3079854968,55,1192252.2781132332
2014-08-11,1005955.3786350252,55,1193483.864122259
2014-08-12,1003630.4326133844,55,1190725.5056297097
2014-08-13,1009119.5542926904,55,1197237.9000078226
2014-08-14,1015711.5323009609,55,1205058.7433102312
2014-08-15,1013141.1722850916,55,1202009.221165335
2014-08-18,1022664.8470217402,55,1213308.2830986404
2014-08-19,1028731.38013435,55,1220505.7289643683
2014-08-20,1031675.9676593364,55,1223999.241472185
2014-08-21,1036455.9685095332,55,1229670.321926013
2014-08-22,1037585.7670439264,55,1231010.735575709
2014-08-25,1042868.7110417236,55,1237278.5169806734
2014-08-26,1045477.253148657,55,1240373.33905691
2014-08-27,1047179.6460668012,55,1242393.0891585078
2014-08-28,1044953.7315263198,55,1239752.2234268843
2014-08-29,1000000.0,56,1239752.2234268843
2014-09-02,999272.3829124448,56,1238850.1585247843
2014-09-03,999056.156625366,56,1238582.091504615
2014-09-04,998387.6291740414,56,1237753.2831104135
2014-09-05,1000393.493413162,56,1240240.0577607558
2014-09-08,1000588.7393249508,56,1240482.1143140108
2014-09-09,994265.4562063216,56,1232642.8100083326
2014-09-10,997626.6719097137,56,1236809.8846500304
2014-09-11,997298.7653379438,56,1236403.3617486022
2014-09-12,991163.8100192487,56,1228797.5372516254
2014-09-15,991926.7066481815,56,1229743.3400435897
2014-09-16,998224.4455791108,56,1237550.9758857714
2014-09-17,1000735.6286302984,56,1240664.2206569132
2014-09-18,1007126.7115797956,56,1248587.579953658
2014-09-19,1010881.5220606345,56,1253242.6145958244
2014-09-22,1003687.4668798788,56,1244323.768690027
2014-09-23,996235.6824880864,56,1235085.4024218046
2014-09-24,1008204.3211181944,56,1249923.5487748738
2014-09-25,992126.2928627356,56,1229990.7774968485
2014-09-26,1000970.1206637227,56,1240954.932676727
2014-09-29,1000000.0,57,1240954.932676727
2014-09-30,999517.845764923,57,1240356.6010003972
2014-10-01,996512.7263628006,57,1236627.3832550508
2014-10-02,995528.6388093946,57,1235406.1749514658
2014-10-03,1002184.919429588,57,1243666.3192203753
2014-10-06,999976.1761726376,58,1243666.3192203753
2014-10-07,990483.8646800992,58,1231860.7698721872
2014-10-08,1004652.6956295008,58,1249482.4875234445
2014-10-09,990275.5604463572,58,1231601.7027405608
2014-10-10,984542.067332046,58,1224470.9805817162
2014-10-13,967760.1022975612,58,1203599.318655123
2014-10-14,966905.435213821,58,1202536.3726654872
2014-10-15,951672.49558522,58,1183591.2273608076
2014-10-16,952752.0593593288,58,1184933.8764531573
2014-10-17,973102.677866714,58,1210243.8582467318
2014-10-20,985020.9052455592,58,1225066.509354893
2014-10-21,1005843.103899734,58,1250962.9934665726
2014-10-22,995278.4824702909,58,1237823.816593979
2014-10-23,1006841.000170486,58,1252204.0730158475
2014-10-24,1015498.8145778348,58,1262971.7617198848
2014-10-27,1000000.0,59,1262971.7617198848
2014-10-28,1002174.1598331452,59,1265717.664194613
2014-10-29,1001908.6829601286,59,1265382.3744006034
2014-10-30,1006113.3541891098,59,1270692.7554301226
2014-10-31,1011688.3358879088,59,1277733.7998878106
2014-11-03,1011486.3001897812,59,1277478.634506216
2014-11-04,1011650.3764320372,59,1277685.8581669547
2014-11-05,1011690.5610168456,59,1277736.6101628242
2014-11-06,1018193.1293104248,59,1285949.1702962697
2014-11-07,1017187.5490363616,59,1284679.1508059853
2014-11-10,1022606.5291200046,59,1291523.169628949
2014-11-11,1022649.6429843826,59,1291577.6212221968
2014-11-12,1021136.1183854291,59,1289666.0823930502
2014-11-13,1022978.0238766364,59,1291992.3570162018
2014-11-14,1019469.9343572578,59,1287561.7390156412
2014-11-17,1021040.3651009196,59,1289545.1486986228
2014-11-18,1024444.1962263756,59,1293844.091291737
2014-11-19,1024196.4259480836,59,1293531.1644268606
2014-11-20,1025602.5836580066,59,1295307.1019070183
2014-11-21,1028519.0488240796,59,1298990.515055808
2014-11-24,1000000.0,60,1298990.515055808
2014-11-25,999864.2619703292,60,1298814.1926427332
2014-11-26,1000615.1361566545,60,1299789.57108877
2014-11-28,1002651.0904970173,60,1302434.256465988
2014-12-01,1001157.5590230944,60,1300494.173247425
2014-12-02,1004417.9438663486,60,1304729.3822342437
2014-12-03,1004974.6840599064,60,1305452.5824650256
2014-12-04,1003228.5886625292,60,1303184.42110545
2014-12-05,1007661.779162659,60,1308943.0935165542
2014-12-08,1002191.7724187928,60,1301837.6066389808
2014-12-09,998326.475156151,60,1296816.6221569378
2014-12-10,981648.4045683672,60,1275151.9666539754
2014-12-11,986114.6057087348,60,1280953.5195736445
2014-12-12,974998.4841274036,60,1266513.783075288
2014-12-15,968835.3409923328,60,1258507.9185998999
2014-12-16,959595.8026508105,60,1246505.8459307677
2014-12-17,979410.8955942042,60,1272245.4637191857
2014-12-18,1001180.3896944028,60,1300523.8300729068
2014-12-19,1003901.7488032706,60,1304058.849743387
2014-12-22,1008245.3931837714,60,1309701.2025944327
2014-12-23,1000000.0,61,1309701.2025944327
2014-12-24,1000201.1192180632,61,1309964.608676195
2014-12-26,1001063.6769630428,61,1311094.3015921018
2014-12-29,1001224.521059227,61,1311304.9592983045
2014-12-30,998131.4452621458,61,1307253.9542071517
2014-12-31,990522.9225522996,61,1297289.062864099
2015-01-02,989112.664252472,61,1295442.045872846
2015-01-05,973453.641787487,61,1274933.4053190018
2015-01-06,963681.289109188,61,1262134.5432640568
2015-01-07,979163.234030487,61,1282411.2651459828
2015-01-08,995866.1463505554,61,1304287.0894984058
2015-01-09,986194.7884904804,61,1291620.5004783443
2015-01-12,981267.5943395556,61,1285167.348373462
2015-01-13,981369.8342916432,61,1285301.2521616644
2015-01-14,971016.102028078,61,1271740.9565647324
2015-01-15,962950.3537485064,61,1261177.2363431533
2015-01-16,976113.092376894,61,1278416.4909541886
2015-01-20,974361.6444475116,61,1276122.617494795
2015-01-21,977181.8022787035,61,1279816.1815978133
2015-01-22,996402.9018613758,61,1304990.0788364264
2015-01-23,1000000.0,62,1304990.0788364264
2015-01-26,999957.3422533034,63,1304990.0788364264
2015-01-27,994442.619343376,63,1297793.1131450997
2015-01-28,989776.0679286956,63,1291703.0500581933
2015-01-29,1001417.9067436216,63,1306896.1823158716
2015-01-30,984098.8910682676,63,1284294.0745293335
2015-02-02,993929.915777397,63,1297124.011535746
2015-02-03,1007401.3942181777,63,1314704.907209618
2015-02-04,1010190.706502924,63,1318345.087349871
2015-02-05,1020378.9039793108,63,1331641.151157904
2015-02-06,1016821.988951746,63,1326999.214321102
2015-02-09,1009710.427080942,63,1317718.3007318103
2015-02-10,1019536.4537848834,63,1330541.7151127981
2015-02-11,1020187.900215187,63,1331391.8825074632
2015-02-12,1030633.6818372,63,1345024.1054097936
2015-02-13,1035027.9896262244,63,1350758.8781103052
2015-02-17,1034065.9306502684,63,1349503.3471333045
2015-02-18,1036211.550149475,63,1352303.4787400318
2015-02-19,1032989.0305457456,63,1348097.9432296408
2015-02-20,1042903.4759497984,63,1361036.7480593538
2015-02-23,1000000.0,64,1361036.7480593538
2015-02-24,1000608.5901498796,64,1361865.0616178468
2015-02-25,1000514.6370546342,64,1361737.1880026239
2015-02-26,1002453.9229690554,64,1364376.6273971451
2015-02-27,998605.9122079852,64,1359139.3433444009
2015-03-02,1006268.2832605364,64,1369568.111924189
2015-03-03,1002603.7839675448,64,1364580.59372319
2015-03-04,996805.3305834656,64,1356688.685585549
2015-03-05,1000024.6593481676,65,1356688.685585549
2015-03-06,983045.9902290574,65,1333654.485303716
2015-03-09,992135.7748256074,65,1345986.1891284871
2015-03-10,972618.0862251932,65,1319507.4147848387
2015-03-11,970449.882860428,65,1316565.9103473953
2015-03-12,986602.0856344758,65,1338478.8807386633
2015-03-13,980468.9735930024,65,1330158.3622031312
2015-03-16,999713.3406971168,65,1356266.3335089835
2015-03-17,995534.91521587,65,1350597.6507210361
2015-03-18,1007031.9929419596,65,1366195.2213633945
2015-03-19,1003832.7715712624,65,1361854.9809545856
2015-03-20,1012621.9279242592,65,1373778.835900048
2015-03-23,1000000.0,66,1373778.835900048
2015-03-24,999165.3422054292,66,1372632.2006866476
2015-03-25,992351.881508064,66,1363272.0125813705
2015-03-26,990770.5125688552,66,1361099.5614009358
2015-03-27,993857.7426734924,66,1365340.7327802398
2015-03-30,1005044.2644001008,66,1380708.5395755905
2015-03-31,992262.6119308472,66,1363149.3759255004
2015-04-01,988153.7773681526,66,1357504.745963056
2015-04-02,989198.5443020058,66,1358940.0246652316
2015-04-06,993626.0800880088,66,1365022.4796232325
2015-04-07,995431.7337455654,66,1367503.0484029492
2015-04-08,1001394.4074311734,66,1375694.4433176157
2015-04-09,1003937.657126032,66,1379188.3059228219
2015-04-10,1009045.7422251796,66,1386205.685124007
2015-04-13,1006067.7699052448,66,1382114.6097769844
2015-04-14,1008598.3596029568,66,1385591.080346048
2015-04-15,1012194.9351373558,66,1390531.9796969213
2015-04-16,1015059.73975951,66,1394467.5876558253
2015-04-17,997753.7784097272,66,1370693.0242185893
2015-04-20,1007842.5707852916,66,1384552.7936639297
2015-04-21,1000000.0,67,1384552.7936639297
2015-04-22,1000826.0539848328,67,1385696.5090163471
2015-04-23,1001133.9376855852,67,1386122.7902543475
2015-04-24,1001208.4551561356,67,1386225.9636263747
2015-04-27,994898.5592826843,67,1377489.5796670595
2015-04-28,998112.3728082658,67,1381939.2741622182
2015-04-29,997367.2721556856,67,1380907.6429721273
2015-04-30,985286.8955130082,67,1364181.7237429959
2015-05-01,995842.8773047164,67,1378797.0378225711
2015-05-04,998422.9806256944,67,1382369.3270835727
2015-05-05,991507.1156039848,67,1372793.946847162
2015-05-06,988311.8813892022,67,1368369.9763886742
2015-05-07,992581.5718514044,67,1374281.5882461965
2015-05-08,1007125.842956997,67,1394418.89943725
2015-05-11,1002903.3058225632,67,1388572.5738514203
2015-05-12,1001276.1021438373,67,1386319.62445218
2015-05-13,1002521.2507342608,67,1388043.5984115775
2015-05-14,1013414.6303619862,67,1403126.0576075867
2015-05-15,1014919.6708489496,67,1405209.865618389
2015-05-18,1017733.799860096,67,1409106.1758025025
2015-05-19,1000000.0,68,1409106.1758025025
2015-05-20,999405.6330825804,68,1408268.649708474
2015-05-21,999516.6459852218,68,1408425.0786751797
2015-05-22,997984.536643982,68,1406266.173940434
2015-05-26,987349.9290784836,68,1391280.882742654
2015-05-27,994528.2675135918,68,1401395.9237635655
2015-05-28,990149.884876568,68,1395226.317749709
2015-05-29,983103.7079051324,68,1385297.5062634617
2015-06-01,985691.0907691309,68,1388943.4034362873
2015-06-02,984417.8099978752,68,1387149.2156379805
2015-06-03,989002.258482296,68,1393609.1903100263
2015-06-04,980561.5217917748,68,1381715.29611109
2015-06-05,979570.6308520624,68,1380319.0255683947
2015-06-08,973724.0706981012,68,1372080.601548247
2015-06-09,973110.6995484123,68,1371216.2964731613
2015-06-10,986969.5485692788,68,1390744.8862179788
2015-06-11,989485.5516782572,68,1394290.2017371785
2015-06-12,981854.671764927,68,1383537.4817244976
2015-06-15,977931.9194036294,68,1378009.9071460492
2015-06-16,983542.6812253762,68,1385916.0662800297
2015-06-17,1000000.0,69,1385916.0662800297
2015-06-18,1002127.1913812634,69,1388864.1749913753
2015-06-19,1000160.6094915388,69,1386138.6575547503
2015-06-22,1003638.163081932,69,1390958.254947026
2015-06-23,1004846.7706462856,69,1392633.2835882914
2015-06-24,994332.3932859418,69,1378061.2390776598
2015-06-25,990574.3888512036,69,1372852.9603544048
2015-06-26,992475.9863745038,69,1375488.4149135447
2015-06-29,969662.7772986868,69,1343871.2219319644
2015-06-30,971992.273400066,69,1347099.7080052027
2015-07-01,980212.539681194,69,1358492.307113318
2015-07-02,977492.865015907,69,1354723.0662996417
2015-07-06,974814.1994824692,69,1351010.66070066
2015-07-07,980959.8691305713,69,1359528.043004014
2015-07-08,966478.1858160415,69,1339457.6454316278
2015-07-09,969545.4841686416,69,1343708.6634985707
2015-07-10,981275.5198665787,69,1359965.5084303801
2015-07-13,992145.56233473,69,1375030.4749281371
2015-07-14,1000599.00661585,69,1386746.2391727443
2015-07-15,1000479.9909998376,69,1386581.2935183744
2015-07-16,1000000.0,70,1386581.2935183744
2015-07-17,999858.085830307,70,1386384.5179853928
2015-07-20,999953.992449188,71,1386384.5179853928
2015-07-21,995442.6054374696,71,1380129.7131094527
2015-07-22,994576.8672853472,71,1378929.4119158029
2015-07-23,988961.2759672166,71,1371143.6848507798
2015-07-24,980071.7378521884,71,1358818.7997982884
2015-07-27,975911.7414777088,71,1353051.179875768
2015-07-28,989435.089523058,71,1371800.6028521983
2015-07-29,995436.7604806232,71,1380121.60937894
2015-07-30,995058.0110446569,71,1379596.4928653957
2015-07-31,995794.8793362256,71,1380618.1226593056
2015-08-03,992774.6618793928,71,1376430.747285318
2015-08-04,991700.8064635833,71,1374941.902264172
2015-08-05,996469.838458933,71,1381553.9185909792
2015-08-06,985765.6125296728,71,1366713.062694203
2015-08-07,989857.2050723212,71,1372385.8442400207
2015-08-10,999509.41170875,71,1385768.129771343
2015-08-11,990568.8964003698,71,1373372.5674755313
2015-08-12,989813.7773226872,71,1372325.6339101475
2015-08-13,1000000.0,72,1372325.6339101475
2015-08-14,1000359.3606307984,72,1372818.7937156102
2015-08-17,1002081.8753679276,72,1375182.6448441609
2015-08-18,1000942.7835889816,72,1373619.4399965368
2015-08-19,996682.687641716,72,1367773.2011251873
2015-08-20,976155.6151361464,72,1339603.373336662
2015-08-21,948339.9573474884,72,1301431.233129214
2015-08-24,908714.6133358156,72,1247052.3577894878
2015-08-25,898927.9761517257,72,1233621.904711983
2015-08-26,934973.8657445336,72,1283088.602997288
2015-08-27,954889.7233456994,72,1310419.6449046722
2015-08-28,952799.8761166956,72,1307551.6939813544
2015-08-31,943679.3890103722,72,1295035.4157315996
2015-09-01,916462.4648045922,72,1257684.932967818
2015-09-02,935452.407889309,72,1283745.3186494696
2015-09-03,935831.5552777672,72,1284265.6323296812
2015-09-04,920649.9704961204,72,1263431.554370447
2015-09-08,948109.6512135888,72,1301115.178118017
2015-09-09,935152.5093454744,72,1283333.7601901933
2015-09-10,940560.7875362016,72,1290755.6789866455
2015-09-11,1000000.0,73,1290755.6789866455
2015-09-14,998826.280386734,73,1289240.6937302845
2015-09-15,1003804.8615650176,73,1295666.8256594501
2015-09-16,1007413.985900688,73,1300325.3233918855
2015-09-17,1006212.8773490904,73,1298774.9857078313
2015-09-18,990057.7976715086,73,1277922.724869511
2015-09-21,995504.7440912244,73,1284953.4018938951
2015-09-22,984507.157390785,73,1270758.204405155
2015-09-23,981420.0808832168,73,1266773.542871545
2015-09-24,972001.8197977064,73,1254616.8688892436
2015-09-25,976067.9002115248,73,1259865.185274596
2015-09-28,951613.5460092544,73,1228300.5887120645
2015-09-29,955758.3777353284,73,1233650.5538009387
2015-09-30,970999.758411598,73,1253323.452464431
2015-10-01,975444.867321205,73,1259061.0020332204
2015-10-02,986537.1455881116,73,1273378.4231991302
2015-10-05,1003815.5404092788,73,1295680.609438325
2015-10-06,1000501.7032975004,73,1291403.2553670604
2015-10-07,1010631.2969749754,73,1304478.0859320886
2015-10-08,1018451.0663789824,73,1314571.4976986765
2015-10-09,1000000.0,74,1314571.4976986765
2015-10-12,1001104.6916763306,74,1316023.6938901257
2015-10-13,999822.0639825822,74,1314337.5880817652
2015-10-14,994433.5460069658,74,1307253.9959361828
2015-10-15,1002525.066902924,74,1317890.8786790427
2015-10-16,1006009.7258518224,74,1322471.712012465
