date,window_seq,account_value,strategy_compounded,Close,benchmark_continuous,benchmark_window_value,benchmark_compounded,equal_weight_window_value,equal_weight_compounded
2018-11-13,98,1000000.0,1994166.0514753547,25286.490234375,2100178.8934882963,1000000.0,1954525.7334379347,1000000.0,2483559.1240302096
2018-11-14,98,997826.4785396575,1989831.6887669866,25080.5,2083070.2976140075,991853.7435418786,1938603.6655593514,992196.0325736126,2464177.509524771
2018-11-15,98,1002504.6460212708,1999160.7315419356,25289.26953125,2100409.7290285993,1000109.9123227162,1954740.5599011055,1002688.5074487326,2490236.1912345327
2018-11-16,98,1007330.4555027008,2008784.1969806913,25413.220703125,2110704.539917029,1005011.7856442458,1964321.3974500878,1008029.3362247288,2503500.455271041
2018-11-19,98,992822.5418949128,1979853.0081863033,25017.439453125,2077832.7803337856,989359.900138128,1933729.3844515563,993526.1189439739,2467480.8576656296
2018-11-20,98,974382.0909354785,1943079.686909103,24465.640625,2032002.9225109585,967538.017266662,1891077.9528272077,973130.4982349729,2416827.1277635307
2018-11-21,98,974682.8982017136,1943679.5465474664,24464.689453125,2031923.9225755213,967500.4014541793,1891004.431753726,973533.4850603879,2417827.969370654
2018-11-23,98,967398.7073854142,1929153.6605091332,24285.94921875,2017078.5856318746,960431.7955417616,1877188.659598374,965998.9143846594,2399115.4176232982
2018-11-26,98,985660.6355871812,1965570.9777635776,24640.240234375,2046504.3582982863,974442.8746729954,1904573.6743136058,980706.4135524434,2435642.361373115
2018-11-27,98,992543.046842064,1979295.6486403567,24748.73046875,2055515.0552464232,978733.3172519942,1912959.4547420968,986950.8276693594,2451150.7330274046
2018-11-28,98,1020322.056652115,2034691.6069471613,25366.4296875,2106818.294633098,1003161.3502856292,1960704.6739236081,1012060.5903664279,2513512.3132759426
2018-11-29,98,1016920.4299718286,2027908.1985015415,25338.83984375,2104526.809852833,1002070.2600040489,1958572.1098907557,1008785.3465208778,2505378.0515399026
2018-11-30,98,1025260.7507523728,2044540.183060517,25538.4609375,2121106.4143729922,1009964.6372742732,1974001.8734148764,1020521.7777951371,2534526.172514643
2018-12-03,98,1029707.2134935076,2053407.1681080384,25826.4296875,2145023.7664898173,1021352.8824332843,1996260.4916368637,1027524.5966772606,2551918.0872432715
2018-12-04,98,999490.6601576882,1993150.3432531527,25027.0703125,2078632.67495728,989740.7698944974,1934473.8041914685,997247.6259519655,2476723.4403504697
2018-12-06,98,1001528.798757168,1997214.7300564367,24947.669921875,2072038.0458498106,986600.7378106037,1928336.5306796776,997821.0729681223,2478147.6299195937
2018-12-07,98,978913.6412486992,1952116.3507042804,24388.94921875,2025633.2891128354,964505.1168704756,1885150.0709559072,974108.5575111795,2419256.195802796
2018-12-10,98,979669.8742536468,1953624.4048897522,24423.259765625,2028482.9644020128,965861.9895149978,1887802.1134566239,977154.817486895,2426821.7625596523
2018-12-11,98,978164.8196886674,1950623.0761706522,24370.240234375,2024079.4074258641,963765.2362385022,1883703.9552210427,976964.1334475824,2426348.1874740105
2018-12-12,98,984591.6217287676,1963439.1866185728,24527.26953125,2037121.534344208,969975.2438520353,1895841.5749065387,982592.1719886807,2440325.753943149
2018-12-13,99,1000000.0,1963439.1866185728,24597.380859375,2042944.6568953318,1000000.0,1895841.5749065387,1000000.0,2440325.753943149
2018-12-14,99,995343.7400981904,1954296.9034642791,24100.509765625,2001676.8425721084,979799.8373651793,1857545.2667635719,981278.5105959342,2394639.2211982333
2018-12-17,99,983823.6599676134,1931677.9267029183,23592.98046875,1959523.8072064163,959166.3683069661,1818427.4782884638,959690.0563875338,2341956.3604056514
2018-12-18,99,987073.0457065584,1938057.8979952023,23675.640625,1966389.1773657235,962526.8950525809,1824798.5046063855,961948.5888395725,2347467.915314478
2018-12-19,99,974919.2918984375,1914194.741503823,23323.66015625,1937155.308033239,948217.222377986,1797669.6322265847,948711.5207908021,2315165.1572483657
2018-12-20,99,956032.6782457144,1877112.024155541,22859.599609375,1898612.58593879,929350.9638308639,1761902.1949100147,932620.6292706764,2275898.1402678974
2018-12-21,99,934887.3403741628,1835594.439164247,22445.369140625,1864208.5195996084,912510.5339038654,1729975.4077151106,918354.8804065686,2241085.06591553
2018-12-24,99,911509.337972811,1789693.1531445698,21792.19921875,1809959.2477129763,885956.0838341926,1679632.377274245,892045.6940712427,2176882.080936145
2018-12-26,99,958744.1352769644,1882435.80514353,22878.44921875,1900178.1472876742,930117.2897044504,1763355.0273610866,936598.4324670071,2285605.2758520204
2018-12-27,99,971920.7230684072,1908307.2339591684,23138.8203125,1921803.3657541282,940702.6075168859,1783423.1129535004,948614.0210383622,2314927.226091483
2018-12-28,99,968408.4350187094,1901411.0699677,23062.400390625,1915456.2805921978,937595.7758459897,1777533.0523055792,945957.7256827883,2308445.0001251968
2018-12-31,99,981324.3669072896,1926770.7167694347,23327.4609375,1937470.9833399355,948371.7421324155,1797962.5772011764,956971.2596953206,2335321.6108179083
2019-01-02,99,978977.2174722464,1922162.2315918212,23346.240234375,1939030.7048578635,949135.2094699488,1799409.9903207552,955659.7037732078,2332120.98712344
2019-01-03,99,954582.8679277212,1874265.4097640296,22686.220703125,1884212.536105566,922302.2903464299,1748539.0266702834,931194.3122403722,2272417.4620855586
2019-01-04,99,988941.4165174277,1941726.3304603973,23433.16015625,1946249.8714426102,952668.9158581179,1806109.337804959,962020.3910640345,2347643.1361320233
2019-01-07,99,996585.4251500876,1956734.8765526125,23531.349609375,1954405.0331556401,956660.7820525861,1813677.2836978957,967224.5937332968,2360343.0859345635
2019-01-08,99,1007587.6380407126,1978337.0524815854,23787.44921875,1975675.4818914952,967072.4437997916,1833416.1449021122,976319.3040221673,2382537.1416771463
2019-01-09,99,1011605.176765612,1986225.2454478107,23879.119140625,1983289.1615008495,970799.2601791079,1840481.5983360626,977770.0408205102,2386077.412048335
2019-01-10,99,1019612.6767236502,2001947.4846522696,24001.919921875,1993488.4262661322,975791.6933959639,1849946.4607885224,982592.4677437106,2397845.70466553
2019-01-11,99,1020103.9985391408,2002912.165158044,23995.94921875,1992992.527287421,975548.9560427825,1849486.2692225785,982500.4155924848,2397621.0674301875
2019-01-14,100,1000000.0,2002912.165158044,23909.83984375,1985840.680976199,1000000.0,1849486.2692225785,1000000.0,2397621.0674301875
2019-01-15,100,1001848.751558876,2006615.0521456718,24065.58984375,1998776.5554146427,1006514.0545071744,1861533.923590565,1007914.3847762934,2416596.7631055773
2019-01-16,100,1006193.783978462,2015317.7704368667,24207.16015625,2010534.7306102202,1012435.0608135804,1872484.743454243,1010804.4896507898,2423526.1394397523
2019-01-17,100,1011148.6448999404,2025241.9216531618,24370.099609375,2024067.7277639513,1019249.8054622189,1885088.5201101582,1017068.2869500627,2438544.3518066015
2019-01-18,100,1026100.0653028334,2055188.3034645084,24706.349609375,2051995.097137477,1033313.0531542731,1911098.3036172886,1030534.3125863418,2470830.778566699
2019-01-22,100,1013532.0156541212,2030015.6039307925,24404.48046875,2026923.2428840848,1020687.7431313827,1887747.9660852747,1019310.3457345909,2443919.959182803
2019-01-23,100,1017192.686750923,2037347.6066032194,24575.619140625,2041137.2292143381,1027845.410141843,1900985.9729407884,1026243.2969609341,2460542.5491025494
2019-01-24,100,1017313.6424241408,2037589.8701925522,24553.240234375,2039278.54079495,1026909.4395792526,1899254.9082368808,1025348.2009215117,2458396.4479810577
2019-01-25,100,1025072.365355049,2053129.910736959,24737.19921875,2054557.3229695798,1034603.3005828046,1913484.5985202573,1029316.9016907986,2467911.8885558257
2019-01-28,100,1012106.8483872756,2027161.1190746422,24528.220703125,2037200.5342796454,1025863.0280845083,1897319.5845453944,1019058.8109012457,2443316.8739671824
2019-01-29,100,1012393.1777482376,2027734.611634955,24579.9609375,2041497.8387758937,1028027.0005206736,1901321.8218530582,1018567.0309282,2442137.771943268
2019-01-30,100,1029112.5889039382,2061222.1236329868,25014.859375,2077618.4909811923,1046216.0992491487,1934962.310200907,1031911.575660734,2474132.933529256
2019-01-31,100,1027992.184004341,2058978.0510296812,24999.669921875,2076356.925277092,1045580.8188280225,1933787.367784928,1035532.5232440855,2482814.59373916
2019-02-01,100,1030328.9872117384,2063658.4626013574,25063.890625,2081690.799768094,1048266.77170536,1938755.0007513426,1039849.2294679626,2493164.4195234347
2019-02-04,100,1039351.1223893508,2081729.0069042977,25239.369140625,2096265.233442376,1055605.9474075707,1952328.7054399934,1047534.7604968895,2511591.410632778
2019-02-05,100,1046972.8458161696,2096994.6494753433,25411.51953125,2110563.248451391,1062805.9283254687,1965644.9712863103,1053063.2022973048,2524846.5191635154
2019-02-06,100,1046520.175299202,2096087.9901901004,25390.30078125,2108800.917242782,1061918.4798883959,1964003.647587301,1052209.5583111863,2522799.804358313
2019-02-07,100,1035435.319639717,2073885.997940697,25169.529296875,2090464.659127445,1052684.9808010857,1946926.4178084414,1042619.6990960491,2499806.95587041
2019-02-08,100,1033184.6728806838,2069378.1501675558,25106.330078125,2085215.624402837,1050041.7502665857,1942037.799228494,1042312.3765693189,2499070.112905826
2019-02-11,100,1031691.8420701368,2066388.1411765886,25053.109375,2080795.3590214518,1047815.8590237838,1937921.0439381492,1042032.2227302925,2498398.410159255
2019-02-12,101,1000000.0,2066388.1411765886,25425.759765625,2111745.97643758,1000000.0,1937921.0439381492,1000000.0,2498398.410159255
2019-02-13,101,1000668.6221755984,2067769.774111173,25543.26953125,2121505.793923396,1004621.6815823088,1946877.4979348867,1004028.1281241775,2508462.2790606176
2019-02-14,101,997908.7330001832,2062066.7718481333,25439.390625,2112878.092555481,1000536.1043091987,1938959.9717606914,997991.0803895588,2493379.328598391
2019-02-15,101,1012757.8671733858,2092750.8466103794,25883.25,2149742.998772662,1017993.1785162824,1972790.4032321887,1012560.1000886161,2529778.544252095
2019-02-19,101,1011549.8480623324,2090254.6102449836,25891.3203125,2150413.281592431,1018310.585452177,1973405.5128127509,1012628.2788498959,2529948.881960883
2019-02-20,101,1014773.1202486116,2096915.1416664955,25954.439453125,2155655.66539845,1020793.0733387469,1978216.378329456,1014419.9985871534,2534425.3117038975
2019-02-21,101,1010680.743783768,2088458.7034703123,25850.630859375,2147033.8038614905,1016710.2614697248,1970304.2112900377,1012981.9208865025,2530832.420662906
2019-02-22,101,1017620.6525209504,2102799.248585674,26031.810546875,2162081.750495818,1023836.0932706272,1984113.5106925701,1020158.3933108405,2548762.107958424
2019-02-25,101,1021213.89396077,2110224.2800853015,26091.94921875,2167076.590356298,1026201.3587505721,1988697.2084406558,1022388.9362373532,2554334.892859815
2019-02-26,101,1020153.06583577,2108032.197427975,26057.98046875,2164255.3031342695,1024865.361308878,1986108.1508837494,1022305.8750035912,2554127.372805438
2019-02-27,101,1018640.0081880648,2104905.6330478406,25985.16015625,2158207.1848738,1022001.3244749246,1980557.873632617,1020843.4595435561,2550473.676345094
2019-02-28,101,1016656.8713472444,2100807.7025976386,25916.0,2152463.062258113,1019281.2422871152,1975286.56911962,1019343.5241413518,2546726.2401208854
2019-03-01,101,1021666.877893265,2111160.3207115526,26026.3203125,2161625.757028642,1023620.1613014116,1983695.051585368,1024859.1734665849,2560506.5296260435
2019-03-04,101,1008422.1390169222,2083791.5493644972,25819.650390625,2144460.709455108,1015491.7937017769,1967942.9169611712,1018195.5738851654,2543858.2030258873
2019-03-05,101,1007098.9588716584,2081057.3456036837,25806.630859375,2143379.367423022,1014979.7330447889,1966950.5838382214,1017550.1668885055,2542245.719211526
2019-03-06,101,1000545.009332474,2067514.3419980432,25673.4609375,2132318.889809203,1009742.1345186266,1956800.531434672,1013086.1228115562,2531092.7585867955
2019-03-07,101,992300.1402223666,2050477.2422433642,25473.23046875,2115688.6734207557,1001867.0318433975,1941539.204237172,1005599.5518716632,2512388.3216530224
2019-03-08,101,991472.8999727328,2048767.842801617,25450.240234375,2113779.2109155525,1000962.821523355,1939786.9160298156,1004016.1108328622,2508432.2550791013
2019-03-11,101,994567.9030244906,2055163.3204046749,25650.880859375,2130443.4929845785,1008854.0557224315,1955079.5048468502,1017055.9431233817,2541010.9513424784
2019-03-12,101,987826.802591141,2041233.5904107208,25554.66015625,2122451.8465383267,1005069.6770445881,1947745.6777688267,1017716.0723181291,2542660.217073135
2019-03-13,102,1000000.0,2041233.5904107208,25702.890625,2134763.1834994927,1000000.0,1947745.6777688267,1000000.0,2542660.217073135
2019-03-14,102,1000187.9473960876,2041617.2349488449,25709.939453125,2135348.6265528677,1000274.242622273,1948279.832651019,1000952.8379015067,2545082.9600986154
2019-03-15,102,1003786.6251533508,2048962.9768680343,25848.869140625,2146887.483652529,1005679.4590832135,1958807.8196502207,1006731.322440007,2559775.6828496326
2019-03-18,102,1005489.8269058226,2052439.6094964263,25914.099609375,2152305.224604765,1008217.3241701291,1963750.935404021,1009538.519059189,2566913.430014729
2019-03-19,102,1005845.5842056044,2053165.793246775,25887.380859375,2150086.0888413484,1007177.8010133832,1961726.2086685286,1008344.1676704612,2563876.6002534046
2019-03-20,102,1000442.471321083,2042136.777734109,25745.669921875,2138316.233983858,1001664.3768788165,1950987.4606407199,1002922.6610085898,2550091.550947667
2019-03-21,102,1007420.1254729996,2056379.79977127,25962.509765625,2156325.948218219,1010100.7759949178,1967419.420555039,1012408.2760255943,2574210.246885876
2019-03-22,102,985573.974143959,2011786.7018572362,25502.3203125,2118104.741261423,992196.585379198,1932546.6106693214,995117.4319645483,2530245.505572239
2019-03-25,102,988316.5380325088,2017384.9153903918,25516.830078125,2119309.8552662786,992761.1042045977,1933646.1497715127,994886.7659872622,2529659.0003683614
2019-03-26,102,992287.9160003432,2025491.4254985522,25657.73046875,2131012.3898502444,998242.9930972016,1944323.475168091,1001506.8606362639,2546491.651665637
2019-03-27,102,989360.4359206924,2019515.754824711,25625.58984375,2128342.9382330813,996992.5257677122,1941887.8828318869,998197.7831045031,2538077.791870418
2019-03-28,102,993949.2621459732,2028882.6210563115,25717.4609375,2135973.326247672,1000566.87446998,1948849.8050675679,1001116.6618499391,2545499.5087348986
2019-03-29,102,1004288.407043434,2049987.230917132,25928.6796875,2153516.178440577,1008784.5785827833,1964855.8027344637,1008625.876793098,2564592.89083232
2019-04-01,102,1019172.0680541764,2080368.2597205462,26258.419921875,2180902.87679806,1021613.494955881,1989843.2691506224,1020034.9515176,2593602.2912479253
2019-04-02,102,1017785.2439880142,2077537.4278527056,26179.130859375,2174317.494089605,1018528.6643951162,1983834.8037592433,1018302.0900672512,2589196.2133764243
2019-04-03,102,1020041.0046615372,2082141.9623114283,26218.130859375,2177556.653660065,1020046.0034589982,1986790.1943626294,1021121.7691293373,2596365.6991525046
2019-04-04,102,1025335.8684310684,2092950.0160944439,26384.630859375,2191385.3733647256,1026523.874077879,1999407.4388617002,1023196.7577663739,2601641.6902107764
2019-04-05,102,1027285.4622192152,2096929.5924224653,26424.990234375,2194737.4363336763,1028094.1011620166,2002465.8418779448,1025773.9210363568,2608194.540730264
2019-04-08,102,1020297.5377197036,2082665.6062068085,26341.01953125,2187763.2182140434,1024827.1260832165,1996102.6052888334,1025217.5767373764,2606779.9462142508
2019-04-09,102,1011215.7716293106,2064127.6002028452,26150.580078125,2171946.1982862693,1017417.8639926808,1981671.2470765358,1018770.564388132,2590387.384394848
2019-04-10,103,1000000.0,2064127.6002028452,26157.16015625,2172492.709133269,1000000.0,1981671.2470765358,1000000.0,2590387.384394848
2019-04-11,103,999586.7412143708,2063274.5813374016,26143.05078125,2171320.8497213586,999460.5922464167,1980602.3182408097,999887.4968382213,2590095.957623872
2019-04-12,103,1004234.0619602208,2072867.2443559058,26412.30078125,2193683.5090635796,1009754.1408729355,2001000.7475843662,1009690.595512051,2615489.780756538
2019-04-15,103,1001898.9140926368,2068047.2011918712,26384.76953125,2191396.8908091118,1008701.6088000522,1998914.9750389075,1009201.126210969,2614221.8656539666
2019-04-16,103,1003334.3600697028,2071010.1448517332,26452.66015625,2197035.5720325303,1011297.0979355109,2004058.3812307455,1011043.9867718226,2618995.5884020007
2019-04-17,103,1001103.382179688,2066405.121813511,26449.5390625,2196776.3484250787,1011177.7771173733,2003821.9265962646,1009445.186365411,2614854.0759990667
2019-04-18,103,1005204.3773273932,2074870.099086187,26559.5390625,2205912.439521251,1015383.1266026734,2012155.5467551919,1013588.3726981321,2625586.5336065446
2019-04-22,103,1002261.4196247564,2068795.458865945,26511.05078125,2201885.227206734,1013529.397797239,2008482.065681585,1011942.4333890434,2621322.9131848016
2019-04-23,103,1007464.687698792,2079535.6681088165,26656.390625,2213956.482228583,1019085.8054073089,2019493.0388794977,1018399.3668785591,2638048.87223792
2019-04-24,103,1005791.9507832036,2076082.9256734722,26597.05078125,2209027.9893364687,1016817.2164857466,2014997.4414422011,1016364.2550547444,2632777.1442436776
2019-04-25,103,1002445.738205384,2069175.9159354488,26462.080078125,2197817.9471631562,1011657.2257864982,2004772.0362383185,1013166.2168601269,2624492.9864495276
2019-04-26,103,1008300.557999085,2081261.0110658414,26543.330078125,2204566.1962682833,1014763.4498381404,2010927.5511284354,1016055.3220998778,2631976.888214767
2019-04-29,103,1008144.237396668,2080938.3453959117,26554.390625,2205484.834121224,1015186.2995209395,2011765.5001866738,1015870.2447553665,2631497.4661964076
2019-04-30,103,1007748.5791630256,2080121.656315603,26592.91015625,2208684.08818015,1016658.9185292687,2014683.746933378,1018383.9765175198,2638009.0052408422
2019-05-01,103,996041.0607990728,2055955.8445306865,26430.140625,2195165.2039512293,1010436.1661250439,2002352.2974162493,1010024.7011035521,2616355.243665818
2019-05-02,103,994077.8066181646,2051903.4373896604,26307.7890625,2185003.249217057,1005758.6108488161,1993082.9206187378,1006872.8170722496,2608190.6430340568
2019-05-03,103,1001335.418671082,2066884.074739652,26504.94921875,2201378.4596537435,1013296.1323179763,2008019.8101883945,1015144.3238094616,2629617.049736067
2019-05-06,103,998346.9798893438,2060715.5557687494,26438.48046875,2195857.8727896647,1010755.0021034215,2002984.1255071338,1011821.5829832709,2621009.8638182892
2019-05-07,103,978244.3929218756,2019221.2511737202,25965.08984375,2156540.237570812,992657.0655471516,1967119.9650021584,995370.6697089333,2578395.6256106715
2019-05-08,103,977411.0184254156,2017501.0598742722,25967.330078125,2156726.3010737826,992742.710715114,1967289.6855689606,993679.0838131806,2574013.7628466934
2019-05-09,104,1000000.0,2017501.0598742722,25828.359375,2145184.037406064,1000000.0,1967289.6855689606,1000000.0,2574013.7628466934
2019-05-10,104,1001616.2966804504,2020761.9401401524,25942.369140625,2154653.1610842748,1004414.1311482353,1975973.5602476327,1005984.8412963406,2589418.826711927
2019-05-13,104,989247.2118507384,1995807.2983865333,25324.990234375,2103376.5253719566,980510.990523377,1928949.1582436445,983521.4305160246,2531597.698202915
2019-05-14,104,995060.1495765684,2007534.9064093786,25532.05078125,2120574.0164508037,988527.7810546183,1944720.5075671223,991912.9501547585,2553197.5852442146
2019-05-15,104,997939.4098724822,2013343.8171080386,25648.01953125,2130205.84430816,993017.7584595421,1953553.5938042668,996151.655485739,2564108.07110281
2019-05-16,104,1009413.05438982,2036491.907082388,25862.6796875,2148034.523782874,1001328.78407032,1969903.7887648495,1006085.8495576954,2589678.8233668157
2019-05-17,104,1007393.2945250128,2032417.0394144482,25764.0,2139838.6454706755,997508.1895808568,1962387.572632987,1001812.6675366295,2578679.594033443
2019-05-20,104,1005644.0081785772,2028887.8523564907,25679.900390625,2132853.7209942895,994252.0939011442,1955981.8891870626,998391.845214008,2569874.3502947623
2019-05-21,104,1012133.1742552374,2041979.7517938532,25877.330078125,2149251.3174496423,1001896.0051784165,1971019.6770002446,1004330.8751046432,2585161.494971215
2019-05-22,104,1009487.9198034856,2036642.9481338065,25776.609375,2140885.921822183,997996.388417528,1963348.001168877,1003239.776151889,2582352.9912501983
2019-05-23,104,1000469.9162825202,2018449.1164723088,25490.470703125,2117120.5675277496,986917.9196800997,1941553.443889836,993941.6899667268,2558419.589441456
2019-05-24,104,1004787.5841063116,2027160.0158829931,25585.689453125,2125028.9963828735,990604.5165954332,1948806.0479762221,996532.2277436116,2565087.669332332
2019-05-28,104,995753.765666828,2008934.2776066232,25347.76953125,2105268.4683842906,981392.9395680015,1930684.2075023318,987208.2121643112,2541087.5249062157
2019-05-29,104,987472.7686956977,1992227.357440552,25126.41015625,2086883.3827934572,972822.5394203925,1913823.7476907417,978708.0614743471,2519208.0200439775
2019-05-30,104,991433.2965429876,2000217.7265701212,25169.880859375,2090493.8582822266,974505.6003726524,1917134.8161423067,981446.7072193967,2526257.3318832964
2019-05-31,104,977074.4417456244,1971248.72179786,24815.0390625,2061022.3402733237,960767.1436738323,1890107.291983082,967319.578898332,2489893.9091553744
2019-06-03,104,972941.7250364874,1962910.9614570162,24819.779296875,2061416.0422102984,960950.671953975,1890468.345275617,969104.6072426931,2494488.596680831
2019-06-04,104,993669.5401800728,2004729.3504780775,25332.1796875,2103973.6480872445,980789.34552923,1929496.7631755853,988061.0655795053,2543282.781334616
2019-06-05,104,1005031.8508528328,2027652.8243029919,25539.5703125,2121198.5539280814,988818.9157388166,1945293.253828457,998408.2721394821,2569916.633427014
2019-06-06,104,1009718.4651297188,2037108.0735738312,25720.66015625,2136239.038556186,995830.1951282958,1959086.4714540218,1005272.2020992228,2587584.483610602
2019-06-07,105,1000000.0,2037108.0735738312,25983.939453125,2158105.798919696,1000000.0,1959086.4714540218,1000000.0,2587584.483610602
2019-06-10,105,999736.7032661436,2036571.7096715467,26062.6796875,2164645.5985031864,1003030.342435836,1965023.174323941,1001600.2504742038,2591725.2669075425
2019-06-11,105,998752.0211788176,2034565.8058415514,26048.509765625,2163468.7103479533,1002485.008580646,1963954.8181458125,1002974.9778433379,2595282.4901171084
2019-06-12,105,996937.8040977475,2030870.049578488,26004.830078125,2159840.8775838413,1000803.9822074588,1960661.542119944,1001988.9067602754,2592730.947882839
2019-06-13,105,1000034.1077413328,2037177.5547290717,26106.76953125,2168307.496947877,1004727.1538000073,1968347.3745120985,1005481.2482821267,2601767.6766162505
2019-06-14,105,999988.4002142408,2037084.4435566093,26089.609375,2166882.253759472,1004066.7398438805,1967053.5664650912,1004325.0936347648,2598776.0287900823
2019-06-17,105,1002803.2055883864,2042818.5063098206,26112.529296875,2168785.876433719,1004948.8201733989,1968781.6381053864,1004431.1095558523,2599050.353942504
2019-06-18,105,1019142.1052809216,2076102.6107867968,26465.5390625,2198105.234402704,1018534.5109137052,1995397.1810400784,1016065.6746745189,2629155.774117123
2019-06-19,105,1021692.3067236402,2081297.6467349983,26504.0,2201299.621935833,1020014.6920682751,1998296.9839152975,1019240.6307554174,2637371.241208201
2019-06-20,105,1031802.43342881,2101893.0674709547,26753.169921875,2221994.522887433,1029604.0740911396,2017083.4125058958,1028287.4373360582,2660780.6175424936
2019-06-21,105,1030490.978587196,2099221.492224975,26719.130859375,2219167.3958344483,1028294.0701727037,2014517.0015517364,1027862.2989420653,2659680.536030811
2019-06-24,105,1027451.1005850292,2093028.9322040817,26727.5390625,2219865.7422863133,1028617.6624878785,2015150.9468786616,1027088.1005107515,2657677.232182707
2019-06-25,105,1018981.3608580092,2075775.1570251,26548.220703125,2204972.3889548033,1021716.5395962364,2001631.0503838041,1019186.0914779314,2637230.116220031
2019-06-26,105,1019015.1272879102,2075843.9428920671,26536.8203125,2204025.5252522402,1021277.7920135012,2000771.5059300845,1017920.9443629953,2633956.4411759377
2019-06-27,105,1019175.290759132,2076170.213192385,26526.580078125,2203175.018760457,1020883.6934052638,1999999.4326782678,1017894.66559957,2633888.4426554497
2019-06-28,105,1024164.9455709913,2086334.6792939699,26599.9609375,2209269.693451051,1023707.7786255737,2005532.0598276102,1020679.1059350135,2641093.417262983
2019-07-01,105,1028268.5495863416,2094694.1641643897,26717.4296875,2219026.10436881,1028228.6000434313,2014388.7399071944,1027646.9203550678,2659123.2257409934
2019-07-02,105,1029828.5468321302,2097872.0471485388,26786.6796875,2224777.688990718,1030893.7078545439,2019609.9165649116,1031515.615529637,2669133.8013465283
2019-07-03,105,1036709.0847273328,2111888.446445387,26966.0,2239671.204539755,1037794.9059128095,2033129.9603176846,1039205.6013816275,2689032.289416324
2019-07-05,105,1034777.0191717604,2107952.6201034565,26922.119140625,2236026.6633704063,1036106.1373773778,2029821.5167265031,1036216.1787613502,2681296.9058291395
2019-07-08,106,1000000.0,2107952.6201034565,26806.140625,2226394.024425417,1000000.0,2029821.5167265031,1000000.0,2681296.9058291395
2019-07-09,106,999709.9530017854,2107341.214773617,26783.490234375,2224512.787769837,999155.029776876,2028106.3779866127,998704.792428228,2677824.0697745406
2019-07-10,106,1000576.3831462862,2109167.608466854,26860.19921875,2230883.881125699,1002016.6496365978,2033914.9555505682,1002415.5248592524,2687773.645160206
2019-07-11,106,1010386.8011058812,2129847.5047090924,27088.080078125,2249810.611037735,1010517.7189461603,2051170.6089503013,1007399.0404553353,2701135.9301081346
2019-07-12,106,1019536.6536941684,2149134.960446133,27332.029296875,2270071.9045408256,1019618.2165583563,2069642.9948164548,1014083.0914666894,2719057.8554032827
2019-07-15,106,1018625.1982050329,2147213.655459702,27359.16015625,2272325.268202347,1020630.3301540633,2071697.4047703925,1016068.0476884915,2724380.112379007
2019-07-16,106,1018692.9550006718,2147356.4835745986,27335.630859375,2270371.033659812,1019752.5724341378,2069915.713264015,1013851.7942761129,2718437.678961863
2019-07-17,106,1012357.0036806492,2134000.598388709,27219.849609375,2260754.7786850063,1015433.3661888337,2061148.4954921172,1008794.7621827768,2704878.2744573224
2019-07-18,106,1016010.355785214,2141701.691529687,27222.970703125,2261014.002292458,1015549.7982330308,2061384.831760665,1012247.1015101244,2714135.0212136116
2019-07-19,106,1010344.0023649564,2129757.2869910225,27154.19921875,2255302.1609645584,1012984.2858999773,2056177.2996256058,1006526.814026502,2698797.2320833215
2019-07-22,106,1012236.596786343,2133746.7863603774,27171.900390625,2256772.338407822,1013644.6260855576,2057517.6723426557,1007556.9079392254,2701559.2197042205
2019-07-23,106,1017787.5416944852,2145447.9152235463,27349.189453125,2271497.14772923,1020258.3742181275,2070942.4006083559,1014109.2646329093,2719128.0334328837
2019-07-24,106,1021971.8570135464,2154268.2536637,27269.970703125,2264917.6048517316,1017303.1278397616,2064943.7779223204,1013727.9241358361,2718105.5463380143
2019-07-25,106,1017293.2154043544,2144405.8988250787,27140.98046875,2254204.2727447627,1012491.1619480845,2055176.3460176405,1010453.8614897474,2709326.8122955654
2019-07-26,106,1021146.276161038,2152527.968342548,27192.44921875,2258479.029004818,1014411.1977607742,2059073.6760231233,1013306.2562092537,2716974.929431181
2019-07-29,106,1019073.0840757716,2148157.7776544327,27221.349609375,2260879.3617454087,1015489.3235167082,2061262.0788802553,1015744.3206088403,2723512.103962005
2019-07-30,106,1019082.0907438626,2148176.763284033,27198.01953125,2258941.673390583,1014618.9976293911,2059495.472667615,1014028.2391596134,2718910.780082042
2019-07-31,106,1009132.4525411952,2127203.3973656395,26864.26953125,2231221.942451061,1002168.4921773404,2034223.1688069217,1003173.8385862072,2689806.909409938
2019-08-01,106,997889.1386946072,2103503.024484079,26583.419921875,2207895.873218568,991691.4297272138,2012956.6020135675,993216.6199840842,2663108.6499814014
2019-08-02,106,991502.4555662504,2090040.1990498884,26485.009765625,2199722.380925036,988020.2501409133,2005504.7626975277,987597.0741570041,2648040.9791430864
2019-08-05,107,1000000.0,2090040.1990498884,25717.740234375,2135996.5233539706,1000000.0,2005504.7626975277,1000000.0,2648040.9791430864
2019-08-06,107,1003450.9380409244,2097252.7982798507,26029.51953125,2161891.4693371565,1012123.1217841709,2029817.7411744446,1012043.0288314947,2679931.413001886
2019-08-07,107,1002934.1246421818,2096172.6375010714,26007.0703125,2160026.941086812,1011250.2138791446,2028067.120213518,1010296.3032081382,2675306.011971919
2019-08-08,107,1014175.191089249,2119666.9182556323,26378.189453125,2190850.3799621128,1025680.6862784633,2057007.5013383268,1024419.2295239632,2712704.0996016413
