date,close,account_value,action,turnover,trade_cost,selected_checkpoint,warm_start_from,agent_family,_single_window,buy_hold,cash,sma_timing,sma_turnover,sma_trade_cost,constant_mix_50,cmix_turnover,cmix_trade_cost,vol_mom,vol_mom_turnover,vol_mom_trade_cost,d3qn_compounded,buy_hold_compounded,cash_compounded,sma_timing_compounded,constant_mix_50_compounded,vol_mom_compounded
2021-04-17 00:33:08.281751+00:00,61343.215,99832.44233320585,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99832.44233362176,100000.0,100000.0,0.0,0.0,99916.18917607912,0.0,0.0,100000.0,0.0,0.0,99832.44233320585,99836.43567124807,100000.0,100000.0,99918.1874798794,100000.0
2021-04-17 00:33:09.281751+00:00,61343.215,99832.44233320585,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99832.44233362176,100000.0,100000.0,0.0,0.0,99916.18917607912,0.0,0.0,100000.0,0.0,0.0,99832.44233320585,99836.43567124807,100000.0,100000.0,99918.1874798794,100000.0
2021-04-17 00:33:10.281751+00:00,61343.215,99832.44233320585,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99832.44233362176,100000.0,100000.0,0.0,0.0,99916.18917607912,0.0,0.0,100000.0,0.0,0.0,99832.44233320585,99836.43567124807,100000.0,100000.0,99918.1874798794,100000.0
2021-04-17 00:33:11.281751+00:00,61343.215,99832.44233320585,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99832.44233362176,100000.0,100000.0,0.0,0.0,99916.18917607912,0.0,0.0,100000.0,0.0,0.0,99832.44233320585,99836.43567124807,100000.0,100000.0,99918.1874798794,100000.0
2021-04-17 00:33:12.281751+00:00,61343.215,99832.44233320585,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99832.44233362176,100000.0,100000.0,0.0,0.0,99916.18917607912,0.0,0.0,100000.0,0.0,0.0,99832.44233320585,99836.43567124807,100000.0,100000.0,99918.1874798794,100000.0
2021-04-17 00:33:13.281751+00:00,61343.215,99832.44233320585,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99832.44233362176,100000.0,100000.0,0.0,0.0,99916.18917607912,0.0,0.0,100000.0,0.0,0.0,99832.44233320585,99836.43567124807,100000.0,100000.0,99918.1874798794,100000.0
2021-04-17 00:33:14.281751+00:00,61337.985,99823.93005566725,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99823.93081896762,100000.0,100000.0,0.0,0.0,99911.92976352379,2.1315409369921918e-05,8.518399189805237e-05,100000.0,0.0,0.0,99823.93005566725,99827.92381612994,100000.0,100000.0,99913.92798213667,100000.0
2021-04-17 00:33:15.281751+00:00,61337.985,99823.93005566725,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99823.93081896762,100000.0,100000.0,0.0,0.0,99911.92976352209,4.262954462266485e-10,1.7036289182281316e-09,100000.0,0.0,0.0,99823.93005566725,99827.92381612994,100000.0,100000.0,99913.92798213496,100000.0
2021-04-17 00:33:16.281751+00:00,61337.985,99823.93005566725,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99823.93081896762,100000.0,100000.0,0.0,0.0,99911.92976352209,8.520374322409159e-15,3.40504601170418e-14,100000.0,0.0,0.0,99823.93005566725,99827.92381612994,100000.0,100000.0,99913.92798213496,100000.0
2021-04-17 00:33:17.281751+00:00,61337.045,99822.4043300442,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99822.4010247468,100000.0,100000.0,0.0,0.0,99911.1641768121,3.8312605262893314e-06,1.531096864959558e-05,100000.0,0.0,0.0,99822.4043300442,99826.39396071674,100000.0,100000.0,99913.16238011341,100000.0
2021-04-17 00:33:18.281751+00:00,61337.045,99822.4043300442,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99822.4010247468,100000.0,100000.0,0.0,0.0,99911.1641768118,7.662292976295021e-11,3.062102582706129e-10,100000.0,0.0,0.0,99822.4043300442,99826.39396071674,100000.0,100000.0,99913.16238011309,100000.0
2021-04-17 00:33:19.281751+00:00,61337.045,99822.4043300442,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99822.4010247468,100000.0,100000.0,0.0,0.0,99911.1641768118,1.529309673816351e-15,6.111621046653831e-15,100000.0,0.0,0.0,99822.4043300442,99826.39396071674,100000.0,100000.0,99913.16238011309,100000.0
2021-04-17 00:33:20.281751+00:00,61332.875,99815.61485102163,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99815.61459719273,100000.0,100000.0,0.0,0.0,99907.76787783002,1.6996831823163848e-05,6.792258349941349e-05,100000.0,0.0,0.0,99815.61485102163,99819.60726170285,100000.0,100000.0,99909.76601320601,100000.0
2021-04-17 00:33:21.281751+00:00,61317.445,99790.50395014226,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99790.50318780201,100000.0,100000.0,0.0,0.0,99895.20032993596,6.290274409466101e-05,0.00025133974931979,100000.0,0.0,0.0,99790.50395014226,99794.49484784572,100000.0,100000.0,99897.19821396352,100000.0
2021-04-17 00:33:22.281751+00:00,61318.845,99792.77982419664,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99792.78160472664,100000.0,100000.0,0.0,0.0,99896.34071081478,5.706677211510123e-06,2.280327488213274e-05,100000.0,0.0,0.0,99792.77982419664,99796.77335590794,100000.0,100000.0,99898.33861764973,100000.0
2021-04-17 00:33:23.281751+00:00,61318.845,99792.77982419664,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99792.78160472664,100000.0,100000.0,0.0,0.0,99896.34071081478,1.0925261469656212e-15,4.365443604741658e-15,100000.0,0.0,0.0,99792.77982419664,99796.77335590794,100000.0,100000.0,99898.33861764973,100000.0
2021-04-17 00:33:24.281751+00:00,61318.46,99792.15681956723,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99792.15504007236,100000.0,100000.0,0.0,0.0,99896.02709710962,1.569669196529207e-06,6.2719605045391535e-06,100000.0,0.0,0.0,99792.15681956723,99796.14676619082,100000.0,100000.0,99898.02499767236,100000.0
2021-04-17 00:33:25.281751+00:00,61318.845,99792.77982419664,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99792.78160472664,100000.0,100000.0,0.0,0.0,99896.3406992552,1.56963780398861e-06,6.272105635751757e-06,100000.0,0.0,0.0,99792.77982419664,99796.77335590794,100000.0,100000.0,99898.33860608992,100000.0
2021-04-17 00:33:26.281751+00:00,61316.87,99789.56944319814,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99789.56740942226,100000.0,100000.0,0.0,0.0,99894.731901677,8.052303523773552e-06,3.2174342844748516e-05,100000.0,0.0,0.0,99789.56944319814,99793.55903203446,100000.0,100000.0,99896.72977633608,100000.0
2021-04-17 00:33:27.281751+00:00,61316.645,99789.20072617257,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99789.20123527365,100000.0,100000.0,0.0,0.0,99894.548617988,9.175285324907442e-07,3.6661339596344433e-06,100000.0,0.0,0.0,99789.20072617257,99793.19284323874,100000.0,100000.0,99896.54648898145,100000.0
2021-04-17 00:33:28.281751+00:00,61316.645,99789.20072617257,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99789.20123527365,100000.0,100000.0,0.0,0.0,99894.54861798792,1.8350034179935432e-11,7.332053563758908e-11,100000.0,0.0,0.0,99789.20072617257,99793.19284323874,100000.0,100000.0,99896.54648898136,100000.0
2021-04-17 00:33:29.281751+00:00,61316.645,99789.20072617257,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99789.20123527365,100000.0,100000.0,0.0,0.0,99894.54861798792,3.6418191557218017e-16,1.4551478682472193e-15,100000.0,0.0,0.0,99789.20072617257,99793.19284323874,100000.0,100000.0,99896.54648898136,100000.0
2021-04-17 00:33:30.281751+00:00,61316.645,99789.20072617257,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99789.20123527365,100000.0,100000.0,0.0,0.0,99894.54861798792,0.0,0.0,100000.0,0.0,0.0,99789.20072617257,99793.19284323874,100000.0,100000.0,99896.54648898136,100000.0
2021-04-17 00:33:31.281751+00:00,61316.645,99789.20072617257,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99789.20123527365,100000.0,100000.0,0.0,0.0,99894.54861798792,0.0,0.0,100000.0,0.0,0.0,99789.20072617257,99793.19284323874,100000.0,100000.0,99896.54648898136,100000.0
2021-04-17 00:33:32.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.25145821192,1.1497958052347398e-05,4.594089847009819e-05,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326263,100000.0
2021-04-17 00:33:33.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.25145821102,2.2995222587554972e-10,9.187902590201762e-10,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326173,100000.0
2021-04-17 00:33:34.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,4.661635717586606e-15,1.8625892713574747e-14,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:35.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:36.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:37.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:38.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:39.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:40.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:41.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:42.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:43.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:44.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:45.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:46.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:47.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:48.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:49.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:50.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:51.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:52.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:53.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:54.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:55.281751+00:00,61313.825,99784.61083492322,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.61185261118,100000.0,100000.0,0.0,0.0,99892.251458211,0.0,0.0,100000.0,0.0,0.0,99784.61083492322,99788.60327699911,100000.0,100000.0,99894.24928326171,100000.0
2021-04-17 00:33:56.281751+00:00,61313.00500000001,99783.27582500306,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99783.27735126964,100000.0,100000.0,0.0,0.0,99891.58347440492,3.343477116644566e-06,1.3359008169844255e-05,100000.0,0.0,0.0,99783.27582500306,99787.268722277,100000.0,100000.0,99893.58128609609,100000.0
2021-04-17 00:33:57.281751+00:00,61300.00500000001,99762.11909636343,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99762.12062268381,100000.0,100000.0,0.0,0.0,99880.99341642245,5.301238587024263e-05,0.00021179083726607928,100000.0,0.0,0.0,99762.11909636343,99766.11114741355,100000.0,100000.0,99882.99101631458,100000.0
2021-04-17 00:33:58.281751+00:00,61300.00500000001,99762.11909636343,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99762.12062268381,100000.0,100000.0,0.0,0.0,99880.99341641822,1.0602158755946498e-09,4.2356895244921935e-09,100000.0,0.0,0.0,99762.11909636343,99766.11114741355,100000.0,100000.0,99882.99101631033,100000.0
2021-04-17 00:33:59.281751+00:00,61290.935,99747.35770096042,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99747.35973589352,100000.0,100000.0,0.0,0.0,99873.60403098377,3.6992945829520954e-05,0.00014778031974271855,100000.0,0.0,0.0,99747.35770096042,99751.3496701819,100000.0,100000.0,99875.60148308966,100000.0
2021-04-17 00:34:00.281751+00:00,61290.935,99747.35770096042,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99747.35973589352,100000.0,100000.0,0.0,0.0,99873.60403098082,7.398367046887467e-10,2.955517657826233e-09,100000.0,0.0,0.0,99747.35770096042,99751.3496701819,100000.0,100000.0,99875.6014830867,100000.0
2021-04-17 00:34:01.281751+00:00,61290.935,99747.35770096042,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99747.35973589352,100000.0,100000.0,0.0,0.0,99873.60403098082,1.4788886513207874e-14,5.907900345098703e-14,100000.0,0.0,0.0,99747.35770096042,99751.3496701819,100000.0,100000.0,99875.6014830867,100000.0
2021-04-17 00:34:02.281751+00:00,61309.065,99776.86777738624,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99776.86523506747,100000.0,100000.0,0.0,0.0,99888.3751568133,7.393964110926499e-05,0.00029543137962040333,100000.0,0.0,0.0,99776.86777738624,99780.85634958762,100000.0,100000.0,99890.37290433876,100000.0
2021-04-17 00:34:03.281751+00:00,61313.815,99784.59812054303,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.5955782046,100000.0,100000.0,0.0,0.0,99892.24457067979,1.936832667927401e-05,7.739059899658507e-05,100000.0,0.0,0.0,99784.59812054303,99788.58700194156,100000.0,100000.0,99894.24239559275,100000.0
2021-04-17 00:34:04.281751+00:00,61325.4,99803.4471891778,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99803.44947825588,100000.0,100000.0,0.0,0.0,99901.68150188433,4.7232037481065734e-05,0.00018874428642323693,100000.0,0.0,0.0,99803.4471891778,99807.44165615637,100000.0,100000.0,99903.67951553402,100000.0
2021-04-17 00:34:05.281751+00:00,61314.805,99786.20648963733,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99786.20674445842,100000.0,100000.0,0.0,0.0,99893.05147677203,4.3195459443047296e-05,0.0001725918726727116,99998.50729271807,0.373188015826961,1.49270728193369,99786.20648963733,99790.19823264268,100000.0,100000.0,99895.04931782295,99998.50729271807
2021-04-17 00:34:06.281751+00:00,61314.31,99785.39912649513,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99785.40116133151,100000.0,100000.0,0.0,0.0,99892.64824585797,2.019144778481538e-06,8.06766673439041e-06,99996.83054431094,0.3438733244940887,1.3754823769559152,99785.39912649513,99789.39261729212,100000.0,100000.0,99894.64607884435,99996.83054431094
2021-04-17 00:34:07.281751+00:00,61313.815,99784.59812054303,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.5955782046,100000.0,100000.0,0.0,0.0,99892.2450133189,2.0183375708063846e-06,8.064408913238674e-06,99996.74770674272,0.0147969282887283,0.059186415098110956,99784.59812054303,99788.58700194156,100000.0,100000.0,99894.24283824071,99996.74770674272
2021-04-17 00:34:08.281751+00:00,61313.815,99784.59812054303,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99784.5955782046,100000.0,100000.0,0.0,0.0,99892.24501331875,4.03655433112528e-11,1.612833511848013e-10,99996.68971110324,0.014499236437787574,0.05799563948289688,99784.59812054303,99788.58700194156,100000.0,100000.0,99894.24283824056,99996.68971110324
2021-04-17 00:34:09.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,100000.0,0.0,0.0,99885.56517459932,3.3436788933866725e-05,0.00013359009487290407,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,100000.0,99887.56286592569,99996.68971110324
2021-04-17 00:34:10.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,100000.0,0.0,0.0,99885.56517459665,6.687156876695002e-10,2.671721624237242e-09,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,100000.0,99887.56286592301,99996.68971110324
2021-04-17 00:34:11.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99996.00011999682,1.0,3.999880003175349,99885.56517459665,1.3330256890153736e-14,5.3258411977894755e-14,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99996.00011999682,99887.56286592301,99996.68971110324
2021-04-17 00:34:12.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99996.00011999682,0.0,0.0,99885.56517459665,0.0,0.0,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99996.00011999682,99887.56286592301,99996.68971110324
2021-04-17 00:34:13.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99996.00011999682,0.0,0.0,99885.56517459665,0.0,0.0,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99996.00011999682,99887.56286592301,99996.68971110324
2021-04-17 00:34:14.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99996.00011999682,0.0,0.0,99885.56517459665,0.0,0.0,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99996.00011999682,99887.56286592301,99996.68971110324
2021-04-17 00:34:15.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99992.00031999042,0.99998,3.999800006407895,99885.56517459665,0.0,0.0,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99992.00031999042,99887.56286592301,99996.68971110324
2021-04-17 00:34:16.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99992.00031999042,0.0,0.0,99885.56517459665,0.0,0.0,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99992.00031999042,99887.56286592301,99996.68971110324
2021-04-17 00:34:17.281751+00:00,61305.61500000001,99771.24802134135,4,0.0,0.0,./checkpoints/d3qn_crypto_runs\train_run\actor__000000241152_-0007.649.pt,,d3qn,0,99771.25056478893,100000.0,99992.00031999042,0.0,0.0,99885.56517459665,0.0,0.0,99996.68971110324,0.0,0.0,99771.24802134135,99775.24145472002,100000.0,99992.00031999042,99887.56286592301,99996.68971110324
